"One operator can have multiple reports per year (OPERATOR_ID, REPORT_YEAR, PARTA5COMMODITY, REPORT_NUMBER)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Records sorted by REPORT_YEAR, OPERATOR_ID, PARTA5COMMODITY, REPORT_NUMBER.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,PARTA2NAMEOFCOMP,PARTA2NAMEOFPARENT_COM,PARTA4NAMEOFCOMP,PARTA4STREET,PARTA4CITY,PARTA4STATE,PARTA4ZIP,PARTA5COMMODITY,PARTA7INTER,PARTA7INTRA,PARTBHCAOFFSHORE,PARTBHCAONSHORE,PARTBHCATOTAL,PARTCONNG,PARTCONPG,PARTCONSG,PARTCONHG,PARTCONLFG,PARTCONOG,PARTCOFFNG,PARTCOFFPG,PARTCOFFSG,PARTCOFFHG,PARTCOFFLFG,PARTCOFFOG,PARTCOGNAME,PARTCCHECK,PARTDTONCPB,PARTDTONCPC,PARTDTONCUB,PARTDTONCUC,PARTDTONCI,PARTDTONWI,PARTDTONP,PARTDTONC,PARTDTONO,PARTDTONTOTAL,PARTDTOFFCPB,PARTDTOFFCPC,PARTDTOFFCUB,PARTDTOFFCUC,PARTDTOFFCI,PARTDTOFFWI,PARTDTOFFP,PARTDTOFFC,PARTDTOFFO,PARTDTOFFTOTAL,PARTDTCPBTOTAL,PARTDTCPCTOTAL,PARTDTCUBTOTAL,PARTDTCUCTOTAL,PARTDTCITOTAL,PARTDTWITOTAL,PARTDTPTOTAL,PARTDTCTOTAL,PARTDTOTOTAL,PARTDTTOTAL,PARTDGONTACPB,PARTDGONTACPC,PARTDGONTACUB,PARTDGONTACUC,PARTDGONTACI,PARTDGONTAWI,PARTDGONTAP,PARTDGONTAC,PARTDGONTAO,PARTDGONATOTAL,PARTDGONTBCPB,PARTDGONTBCPC,PARTDGONTBCUB,PARTDGONTBCUC,PARTDGONTBCI,PARTDGONTBWI,PARTDGONTBP,PARTDGONTBC,PARTDGONTBO,PARTDGONBTOTAL,PARTDGOFFCPB,PARTDGOFFCPC,PARTDGOFFCUB,PARTDGOFFCUC,PARTDGOFFCI,PARTDGOFFWI,PARTDGOFFP,PARTDGOFFC,PARTDGOFFO,PARTDGOFFTOTAL,PARTDGCPBTOTAL,PARTDGCPCTOTAL,PARTDGCUBTOTAL,PARTDGCUCTOTAL,PARTDGCITOTAL,PARTDGWITOTAL,PARTDGPTOTAL,PARTDGCTOTAL,PARTDGOTOTAL,PARTDGTOTAL,PARTDCPBTOTAL,PARTDCPCTOTAL,PARTDCUBTOTAL,PARTDCUCTOTAL,PARTDCITOTAL,PARTDWITOTAL,PARTDPTOTAL,PARTDCTOTAL,PARTDOTOTAL,PARTDTOTALMILES,REPORT_SUBMISSION_TYPE,REPORT_DATE,FILING_DATE,FORM_REV
08/01/22,2011,20120982,25587,861,NEWFIELD EXPLORATION COMPANY,,Newfield Exploration Company,"363 NO. HOUSTON PKWY E., SUITE 100",HOUSTON,TX,77060,Natural Gas,,TEXAS,0,0,0,548,,,, ,,,,,, ,,,No,9.5,0,0,0,0,0,0,0,0,9.5,0,0,0,0,0,0,0,0,0,0,9.5,0,0,0,0,0,0,0,0,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,0,0,0,0,0,0,0,0,10,INITIAL,3/21/12,3/21/12,7100.2-1 (Rev. 06-2011)
08/01/22,2011,20120815,25394,872,LAFITTE GAS PIPELINE,,CITGO PETROLEUM,1293 ELDRIDGE PARKWAY,RAPID CITY,TX,77077,Hydrogen Gas,,LOUISIANA,0,0.138,0.138,,,,10409, ,,,,,, ,,,No,0,5.889,0,0,0,0,0,0,0,5.889,0,0,0,0,0,0,0,0,0,0,0,5.889,0,0,0,0,0,0,0,5.889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.889,0,0,0,0,0,0,0,6,SUPPLEMENTAL,3/15/12,3/15/12,7100.2-1 (Rev. 06-2011)
08/01/22,2011,20120814,25393,872,LAFITTE GAS PIPELINE,,CITGO PETROLEUM,1293 ELDRIDGE PARKWAY,RAPID CITY,TX,77077,Natural Gas,,LOUISIANA,0,0.605,0.605,1312,,,, ,,,,,, ,,,No,0,5.721,0,0,0,0,0,0,0,5.721,0,0,0,0,0,0,0,0,0,0,0,5.721,0,0,0,0,0,0,0,5.721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.721,0,0,0,0,0,0,0,6,SUPPLEMENTAL,3/15/12,3/15/12,7100.2-1 (Rev. 06-2011)
08/01/22,2011,20120967,25564,878,"JEFFERSON GAS, LLC",,"Jefferson Gas,LLC",PO BOX 24032,LEXINGTON,KY,40524,Natural Gas,,KENTUCKY,0,0,0,1234,,,, ,,,,,, ,,,No,23,21,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,23,21,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,144,48,0,0,0,0,80,0,0,272,0,0,0,0,0,0,0,0,0,0,144,48,0,0,0,0,80,0,0,272,167,69,0,0,0,0,80,0,0,316,INITIAL,3/16/12,3/16/12,7100.2-1 (Rev. 06-2011)
08/01/22,2011,20121074,25797,899,5P GAS PIPELINE COMPANY,,5P Gas Pipeline Co.,214 Dacus Lane,CHEROKEE,TX,75766,Natural Gas,,TEXAS,0,0,0,8,,,, ,,,,,, ,,,No,0,6,0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,0,0,8,INITIAL,6/6/12,6/6/12,7100.2-1 (Rev. 06-2011)
08/01/22,2011,20120461,25009,952,ENERFIN RESOURCES II-92 LIMITED PARTNERSHIP,Enerfin Resources Company,Enerfin Resources Company,"2500 CityWest Blvd., Suite 400",HOUSTON,TX,77042,Natural Gas,,TEXAS,0,0,0,132.5,,,, ,,,,,, ,,,No,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,INITIAL,3/9/12,3/9/12,7100.2-1 (Rev. 06-2011)
08/01/22,2011,20120489,25037,967,"PINEDALE NATURAL GAS, INC",,"Pinedale Natural Gas, Inc.","PO BOX 649, 108 N Jackson",PINEDALE,WY,82941,Natural Gas,,WYOMING,,,,185,,,, ,,,,,, ,,,No,0,0,0,0,0,0,0,0,7.04,7.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.04,7.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.04,7,INITIAL,3/11/12,3/11/12,7100.2-1 (Rev. 06-2011)
08/01/22,2011,20120020,24022,977,"LAKIN, CITY OF",,City of Lakin,PO BOX 148  121 N.MAIN,LAKIN,KS,67860,Natural Gas,,KANSAS,,,,1,,,, ,,,,,, ,,,No,0,0,0,0,0,0,0.9,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,1,INITIAL,1/24/12,1/24/12,7100.2-1 (Rev. 06-2011)
08/01/22,2011,20120053,24058,978,LAWRENCE PAPER CO,,Lawrence Paper Company,2801 LAKEVIEW RD,LAWRENCE,KS,66049,Natural Gas,KANSAS,KANSAS,0,0,0,,,,, ,,,,,, ,,,Yes,0,0,0,0.027,0,0.027,0.764,0,0,0.818,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027,0,0.027,0.764,0,0,0.818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027,0,0.027,0.764,0,0,1,INITIAL,2/8/12,2/8/12,7100.2-1 (Rev. 06-2011)
08/01/22,2011,20120591,25152,980,APPALACHIAN NATURAL GAS DISTRIBUTION COMPANY,,Appalachian Natural Gas Distribution Com,220 WEST VALLEY STREET,ABINGDON,VA,24210,Natural Gas,,VIRGINIA,0,0,0,,,,, ,,,,,, ,,,Yes,0,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,8,INITIAL,3/13/12,3/13/12,7100.2-1 (Rev. 06-2011)
08/01/22,2011,20120405,24467,990,WARRIOR GAS CO,Clayton Williams Energy Inc.,Warrior Gas C.,"SIX DESTA DRIVE, SUITE 2025",MIDLAND,TX,79705,Natural Gas,,TEXAS,0,0,0,,,,, ,,,,,, ,,,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,0,0,0,0,0,0,0,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,0,0,0,0,0,0,0,5.1,0,5.1,0,0,0,0,0,0,0,5,INITIAL,3/8/12,3/8/12,7100.2-1 (Rev. 06-2011)
08/01/22,2011,20120496,25047,993,CROSSROADS PIPELINE COMPANY,"NiSource, Inc","NiSource, Inc","1700 MACCORKLE AVE, SE",MERRILLVILLE,WV,25314,Natural Gas,"INDIANA, OHIO",,0,11,11,19095,,,, ,,,,,, ,,,No,0,202,0,0,0,0,0,0,0,202,0,0,0,0,0,0,0,0,0,0,0,202,0,0,0,0,0,0,0,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,0,0,0,0,0,0,0,202,INITIAL,3/12/12,3/12/12,7100.2-1 (Rev. 06-2011)
08/01/22,2011,20120733,25305,994,"WILLIAMS FIELD SERVICES - GULF COAST COMPANY, LP",Williams Midstream,Williams Midstream,One Williams Center,TULSA,OK,74172,Natural Gas,"ALABAMA, TEXAS",,,,,,,,,,,,,,,,,,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379,0,0,0,0,0,0,0,379,0,379,0,0,0,0,0,0,0,379,0,379,0,0,0,0,0,0,0,379,INITIAL,3/14/12,3/14/12,7100.2-1 (Rev. 06-2011)
08/01/22,2011,20120308,24360,997,MIDWAY SUNSET COGENERATION CO,,Midway Sunset Cogeneration Company,3466 W. CROCKER SPRINGS ROAD,FELLOWS,CA,93224,Natural Gas,,CALIFORNIA,0,0,0,16138.294,,,, ,,,,,, ,,,No,0,2,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,4,INITIAL,3/6/12,3/6/12,7100.2-1 (Rev. 06-2011)
08/01/22,2011,20120262,25216,999,"PACIFIC COAST ENERGY COMPANY, LP",,BREITBURN MANAGEMENT COMPANY,515 s flower street,Houston,CA,90071,Natural Gas,,CALIFORNIA,0,0,0,,,,,,,,,,,,,,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,8,SUPPLEMENTAL,3/2/12,3/13/12,7100.2-1 (Rev. 06-2011)
08/01/22,2011,20120294,27353,1007,"TALLGRASS INTERSTATE GAS TRANSMISSION, LLC",Kinder Morgan,Kinder Morgan,500 DALLAS ST.,HOUSTON,TX,77002,Natural Gas,"COLORADO, KANSAS, MISSOURI, NEBRASKA, WYOMING",,0,24.32,24.32,151070,,,, ,,,,,, ,,,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SUPPLEMENTAL,3/5/12,8/20/13,7100.2-1 (Rev. 12-2012)
08/01/22,2011,20120291,26129,1017,"CARRIZO OIL & GAS, INC.",,"CARRIZO OIL & GAS, INC.","500 DALLAS STREET, STE 2300",Houston,TX,77002,Natural Gas,,TEXAS,0,0,0,,,,, ,,,,,, ,,,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2.73,0,0,0,0,0,4.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2.73,0,0,0,0,0,4.73,0,2,0,2.73,0,0,0,0,0,5,SUPPLEMENTAL,3/5/12,3/28/13,7100.2-1 (Rev. 12-2012)
08/01/22,2011,20121098,25835,1042,J CLEO THOMPSON,,J Cleo Thompson,325 N St Paul Suite 4300,OZONA,TX,75201,Natural Gas,,TEXAS,0,0,0,61,0,0,0, ,0,,,,, ,,,No,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,24,0,24,3,0,0,0,0,0,0,27,INITIAL,6/26/12,6/26/12,7100.2-1 (Rev. 06-2011)
08/01/22,2011,20121038,25708,1065,BALCONES STARR PIPELINE,,Balcones Starr Pipeline,3503 N Taylor Rd,MCALLEN,TX,78573,Natural Gas,,TEXAS,0,0,0,0,,,, ,,,,,, ,,,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,29,0,29,0,0,0,0,0,0,0,29,INITIAL,4/23/12,4/23/12,7100.2-1 (Rev. 06-2011)
08/01/22,2011,20120723,25295,1088,BALTIMORE GAS & ELECTRIC CO,EXELON CORPORATION,BALTIMORE GAS & ELECTRIC CO,1699 LEADENHALL ST,BALTIMORE,MD,21230,Natural Gas,,MARYLAND,0,54.346,54.346,0,0,0,0, ,0,0,0,0,0, ,0,,No,0,163.999,0,0,0,0,0,0,0,163.999,0,0,0,0,0,0,0,0,0,0,0,163.999,0,0,0,0,0,0,0,163.999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.999,0,0,0,0,0,0,0,164,INITIAL,3/14/12,3/14/12,7100.2-1 (Rev. 06-2011)
08/01/22,2011,20120328,26481,1130,BASIN PIPELINE CORP,Energen Corporation,ENERGEN,2101 SIXTH AVENUE NORTH,BIRMINGHAM,AL,35203,Natural Gas,,ALABAMA,,,,,,,,,,,,,,,,,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,1.2,0,1.2,0,0,0,0,0,0,0,1,SUPPLEMENTAL,3/7/12,6/7/13,7100.2-1 (Rev. 12-2012)
08/01/22,2011,20120720,25292,1209,COLUMBIA GAS OF MASSACHUSETTS,"NiSource, Inc",Columbia Gas of Massachusetts,300 FRIBERG PARKWAY,WESTBOROUGH,MA,01581,Natural Gas,,MASSACHUSETTS,0,2,2,,,,, ,,,,,, ,,,Yes,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,INITIAL,3/14/12,3/14/12,7100.2-1 (Rev. 06-2011)
08/01/22,2011,20120509,25061,1217,BEAR CREEK STORAGE CO,El Paso Corporation,El Paso Corporation,1001 Louisiana,BIRMINGHAM,TX,77002,Natural Gas,LOUISIANA,,0,0,0,69461,,,, ,,,,,, ,,,No,0,25.31,0,0,0,0,0,0,0,25.31,0,0,0,0,0,0,0,0,0,0,0,25.31,0,0,0,0,0,0,0,25.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.31,0,0,0,0,0,0,0,25,INITIAL,3/12/12,3/12/12,7100.2-1 (Rev. 06-2011)
08/01/22,2011,20120242,24289,1232,BEDFORD NATURAL GAS SYSTEM,,Bedford Natural Gas System c/o City Hall,625 COURT,BEDFORD,IA,50833,Natural Gas,,IOWA,0,0,0,,,,, ,,,,,, ,,,Yes,0,17,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,17,INITIAL,3/1/12,3/1/12,7100.2-1 (Rev. 06-2011)
08/01/22,2011,20120418,24484,1426,BIG SANDY GAS COMPANY,Cabot Oil & Gas Corporation,Big Sandy Gas Comapny,"Five Penn Center West, Suite 401",CHARLESTON,PA,15276,Natural Gas,,WEST VIRGINIA,,,,0,0,0,0, ,0,,,,, ,,,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0.25,0.25,0,0,0,0,0,0,0,0,0,INITIAL,3/9/12,3/9/12,7100.2-1 (Rev. 06-2011)
08/01/22,2011,20120817,25396,1432,BIG TWO MILE GAS CO,,Big Two Mile Gas Company,P.O. Box 6190,CHARLESTON,WV,25362,Natural Gas,,WEST VIRGINIA,,,,,,,,,,,,,,,,,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,6,0,0,6,INITIAL,3/15/12,3/15/12,7100.2-1 (Rev. 06-2011)
08/01/22,2011,20120735,25307,1472,BLACK MARLIN PIPELINE CO,Williams Midstream,Williams Midstream,One Williams Center,TULSA,OK,74172,Natural Gas,TEXAS,TEXAS,0,0,0,,,,,,,,,,,,,,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,50,0,55,0,0,0,0,0,0,0,55,0,55,0,0,0,0,0,0,0,55,INITIAL,3/14/12,3/14/12,7100.2-1 (Rev. 06-2011)
08/01/22,2011,20120267,24318,1486,BLACK WARRIOR TRANSMISSION CORP,,Black Warrior Transmission Corp.,"PO BOX 284, 16243 HWY 216",BROOKWOOD,AL,35444,Natural Gas,,ALABAMA,0,0,0,10032,,,, ,,0,,,, ,,,No,0,13,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,13,INITIAL,3/5/12,3/5/12,7100.2-1 (Rev. 06-2011)
08/01/22,2011,20120363,24423,1541,"BP PIPELINES (ALASKA), INC",,"BP Pipelines (Alaska), Inc",900 E. Benson Blvd.,,AK,99508,Natural Gas,,ALASKA,0,0,0,7137.97,0,0,0, ,0,1339.4,0,0,0, ,0,,No,0,0,0,40.4,0,0,0,0,0,40.4,0,7.6,0,0,0,0,0,0,0,7.6,0,7.6,0,40.4,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6,0,40.4,0,0,0,0,0,48,INITIAL,3/8/12,3/8/12,7100.2-1 (Rev. 06-2011)
08/01/22,2011,20121150,25936,1552,BLUE DOLPHIN PIPELINE COMPANY,Blue Dolphin Energy Company,Blue Dolphin Energy Company,"801 TRAVIS STREET, SUITE 2100",HOUSTON,TX,77002,Natural Gas,TEXAS,,,,,1592,,,, ,,1592,,,, ,,,No,0,3,0,0,0,0,0,0,0,3,0,35,0,0,0,0,0,0,0,35,0,38,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.5,0,0,0,0,0,0,0,36.5,0,36.5,0,0,0,0,0,0,0,36.5,0,74.5,0,0,0,0,0,0,0,75,INITIAL,11/29/12,11/29/12,7100.2-1 (Rev. 06-2011)
08/01/22,2011,20120584,25145,1640,BOSTON GAS CO,National Grid,National Grid,40 Sylvan Rd.,BOSTON,MA,02451-1120,Natural Gas,,MASSACHUSETTS,0,6.437,6.437,,,,, ,,,,,, ,,,Yes,0,6.437,0,0,0,0,0,0,0,6.437,0,0,0,0,0,0,0,0,0,0,0,6.437,0,0,0,0,0,0,0,6.437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.437,0,0,0,0,0,0,0,6,INITIAL,3/13/12,3/13/12,7100.2-1 (Rev. 06-2011)
08/01/22,2011,20120706,25276,1700,BRAZOS ELECTRIC POWER COOPERATIVE INC,,Brazos Electric Power Cooperative Inc,P.O. BOX 2585,WACO,TX,76702,Natural Gas,,TEXAS,0,0,0,32356638,,,, ,,,,,, ,,,No,0,70.3,0,0,0,0,0,0,0,70.3,0,0,0,0,0,0,0,0,0,0,0,70.3,0,0,0,0,0,0,0,70.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.3,0,0,0,0,0,0,0,70,INITIAL,3/14/12,3/14/12,7100.2-1 (Rev. 06-2011)
08/01/22,2011,20121012,25647,1752,BRIGHTON MUNICIPAL GAS SYSTEM,,Brighton Municipal Gas System,100 EAST WASHINGTON STREET,BRIGHTON,IA,52540,Natural Gas,,IOWA,0,0,0,,,,, ,,,,,, ,,,Yes,0,14,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,14,INITIAL,4/4/12,4/4/12,7100.2-1 (Rev. 06-2011)
08/01/22,2011,20120590,25151,1800,KEYSPAN ENERGY DELIVERY - NY CITY,National Grid,National Grid,40 Sylvan Rd.,BROOKLYN,MA,02451-1120,Natural Gas,,NEW YORK,0,69.1,69.1,,,,, ,,,,,, ,,,Yes,0,69.09,0,0,0,0,0,0,0,69.09,0,0,0,0,0,0,0,0,0,0,0,69.09,0,0,0,0,0,0,0,69.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.09,0,0,0,0,0,0,0,69,INITIAL,3/13/12,3/13/12,7100.2-1 (Rev. 06-2011)
08/01/22,2011,20120421,24487,2001,CABOT OIL & GAS CORP,,Cabot Oil & Gas Corporation,"Five Penn Center West, Suite 401",CORAOPOLIS,PA,15276,Natural Gas,,"TEXAS, WEST VIRGINIA",0,1,1,0,0,0,0, ,0,0,0,0,0, ,0,,No,4,3.568,0,0,0,0,0,0,0,7.568,0,0,0,0,0,0,0,0,0,0,4,3.568,0,0,0,0,0,0,0,7.568,0,1,0,0,0,0,0,0,0,1,1,2.7,0.083,0,0,0,2.786,0,0,6.569,0,5.03,0,0,0,0,0,0,0,5.03,1,8.73,0.083,0,0,0,2.786,0,0,12.599,5,12.298,0.083,0,0,0,2.786,0,0,20,INITIAL,3/9/12,3/9/12,7100.2-1 (Rev. 06-2011)
08/01/22,2011,20120827,25409,2042,CALLIDUS TECHNOLOGIES by HONEYWELL,,Callidus Technologies by Honeywell,"7130 SOUTH LEWIS, SUITE 335",TULSA,OK,74136,Natural Gas,,OKLAHOMA,0,0,0,,,,, ,,,,,, ,,,Yes,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,INITIAL,3/15/12,3/15/12,7100.2-1 (Rev. 06-2011)
08/01/22,2011,20120592,26208,2128,CASCADE NATURAL GAS CORP,,Cascade Natural Gas,8113 W. GRANDRIDGE BLVD,KENNEWICK,WA,99336,Natural Gas,,"OREGON, WASHINGTON",0,4.82,4.82,,,,, ,,,,,,,,,Yes,0,144,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,144,SUPPLEMENTAL,3/13/12,4/19/13,7100.2-1 (Rev. 12-2012)
