"One operator can have multiple reports per year (OPERATOR_ID, REPORT_YEAR, PARTA5COMMODITY, REPORT_NUMBER)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Records sorted by REPORT_YEAR, OPERATOR_ID, PARTA5COMMODITY, REPORT_NUMBER.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,PARTA2NAMEOFCOMP,PARTA4STREET,PARTA4CITY,PARTA4STATE,PARTA4ZIP,PARTA5COMMODITY,PARTA7INTER,PARTA7INTRA,PARTBHCAONSHORE,PARTB192MILESON,PARTBCLASS34MILESON,PARTBCLASS12MILESON,PARTBHCAOFFSHORE,PARTB192MILESOFF,PARTBCLASS34MILESOFF,PARTBCLASS12MILESOFF,PARTBHCATOTAL,PARTB192MILESTOTAL,PARTBCLASS34MILESTOTAL,PARTBCLASS12MILESTOTAL,PARTB1SMEM1,PARTB1SMEM2,PARTB1SMET,PARTB1RRM1,PARTB1RRM2,PARTB1RRT,PARTB1QUANM1,PARTB1QUANM2,PARTB1QUANT,PARTB1PROBM1,PARTB1PROBM2,PARTB1PROBT,PARTB1SBM1,PARTB1SBM2,PARTB1SBT,PARTB1OTHM1,PARTB1OTHM2,PARTB1OTHT,PARTB1M1T,PARTB1M2T,PARTB1MT,PARTCONNG,PARTCONPG,PARTCONSG,PARTCONHG,PARTCONLFG,PARTCONOG,PARTCOFFNG,PARTCOFFPG,PARTCOFFSG,PARTCOFFHG,PARTCOFFLFG,PARTCOFFOG,PARTCOGNAME,PARTCCHECK,PARTDTONCPB,PARTDTONCPC,PARTDTONCUB,PARTDTONCUC,PARTDTONCI,PARTDTONWI,PARTDTONP,PARTDTONC,PARTDTONO,PARTDTONTOTAL,PARTDTOFFCPB,PARTDTOFFCPC,PARTDTOFFCUB,PARTDTOFFCUC,PARTDTOFFCI,PARTDTOFFWI,PARTDTOFFP,PARTDTOFFC,PARTDTOFFO,PARTDTOFFTOTAL,PARTDTCPBTOTAL,PARTDTCPCTOTAL,PARTDTCUBTOTAL,PARTDTCUCTOTAL,PARTDTCITOTAL,PARTDTWITOTAL,PARTDTPTOTAL,PARTDTCTOTAL,PARTDTOTOTAL,PARTDTTOTAL,PARTDGONTACPB,PARTDGONTACPC,PARTDGONTACUB,PARTDGONTACUC,PARTDGONTACI,PARTDGONTAWI,PARTDGONTAP,PARTDGONTAC,PARTDGONTAO,PARTDGONATOTAL,PARTDGONTBCPB,PARTDGONTBCPC,PARTDGONTBCUB,PARTDGONTBCUC,PARTDGONTBCI,PARTDGONTBWI,PARTDGONTBP,PARTDGONTBC,PARTDGONTBO,PARTDGONBTOTAL,PARTDGONTCCPB,PARTDGONTCCPC,PARTDGONTCCUB,PARTDGONTCCUC,PARTDGONTCCI,PARTDGONTCWI,PARTDGONTCP,PARTDGONTCC,PARTDGONTCO,PARTDGONCTOTAL,PARTDGOFFCPB,PARTDGOFFCPC,PARTDGOFFCUB,PARTDGOFFCUC,PARTDGOFFCI,PARTDGOFFWI,PARTDGOFFP,PARTDGOFFC,PARTDGOFFO,PARTDGOFFTOTAL,PARTDGCPBTOTAL,PARTDGCPCTOTAL,PARTDGCUBTOTAL,PARTDGCUCTOTAL,PARTDGCITOTAL,PARTDGWITOTAL,PARTDGPTOTAL,PARTDGCTOTAL,PARTDGOTOTAL,PARTDGTOTAL,PARTDCPBTOTAL,PARTDCPCTOTAL,PARTDCUBTOTAL,PARTDCUCTOTAL,PARTDCITOTAL,PARTDWITOTAL,PARTDPTOTAL,PARTDCTOTAL,PARTDOTOTAL,PARTDTOTALMILES,REPORT_SUBMISSION_TYPE,REPORT_DATE,FILING_DATE,FORM_REV
03/01/24,2022,20231037,42480,840,MOJAVE PIPELINE OPERATING COMPANY,"1001 LOUISIANA ST, SUITE 1000",HOUSTON,TX,77002,Natural Gas,"ARIZONA, CALIFORNIA",,13.407,96.235,0,452.343,0,0,0,0,13.407,96.235,0,452.343,0,0,0,0,13.407,13.407,0,0,0,0,0,0,0,0,0,0,0,0,0,13.407,13.407,661084,,,,,,,,,,,,,,0,561.985,0,0,0,0,0,0,0,561.985,0,0,0,0,0,0,0,0,0,0,0,561.985,0,0,0,0,0,0,0,561.985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,561.985,0,0,0,0,0,0,0,561.985,INITIAL,3/14/23,3/14/23,7100.2-1 (Rev. 3-2022)
03/01/24,2022,20230527,41933,842,AIR LIQUIDE LARGE INDUSTRIES U.S. LP,9811 KATY FREEWAY  SUITE 100,HOUSTON,TX,77024,Hydrogen Gas,,"LOUISIANA, TEXAS",7.08,7.68,50.79,303.34,0,0,0,0,7.08,7.68,50.79,303.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,91898,,,,,,,,,,No,0,369.23,0,0,0,0,0,0,0,369.23,0,0,0,0,0,0,0,0,0,0,0,369.23,0,0,0,0,0,0,0,369.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369.23,0,0,0,0,0,0,0,369.23,INITIAL,3/8/23,3/8/23,7100.2-1 (Rev. 3-2022)
03/01/24,2022,20230475,41878,842,AIR LIQUIDE LARGE INDUSTRIES U.S. LP,9811 KATY FREEWAY  SUITE 100,HOUSTON,TX,77024,Natural Gas,,TEXAS,0,0,0.16,0.82,0,0,0,0,0,0,0.16,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31568,,,,,,,,,,,,,No,0,0.98,0,0,0,0,0,0,0,0.98,0,0,0,0,0,0,0,0,0,0,0,0.98,0,0,0,0,0,0,0,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98,0,0,0,0,0,0,0,0.98,INITIAL,3/7/23,3/7/23,7100.2-1 (Rev. 3-2022)
03/01/24,2022,20230473,41876,842,AIR LIQUIDE LARGE INDUSTRIES U.S. LP,9811 KATY FREEWAY  SUITE 100,HOUSTON,TX,77024,Synthetic Gas,,TEXAS,0,0,0.1,42.75,0,0,0,0,0,0,0.1,42.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,5681,,,,,,,,,,,No,0,42.86,0,0,0,0,0,0,0,42.86,0,0,0,0,0,0,0,0,0,0,0,42.86,0,0,0,0,0,0,0,42.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.86,0,0,0,0,0,0,0,42.86,INITIAL,3/7/23,3/7/23,7100.2-1 (Rev. 3-2022)
03/01/24,2022,20231141,42592,844,KERN RIVER GAS TRANSMISSION CO,2755 EAST COTTONWOOD PARKWAY SUITE 300,SALT LAKE CITY,UT,84121,Natural Gas,"CALIFORNIA, NEVADA, UTAH, WYOMING",,107.849,26.949,0,1283.528,0,0,0,0,107.849,26.949,0,1283.528,0,0,0,0,107.849,107.849,0,0,0,0,0,0,0,0,0,0,0,0,0,107.849,107.849,795217,,,,,,,,,,,,,,0,1418.326,0,0,0,0,0,0,0,1418.326,0,0,0,0,0,0,0,0,0,0,0,1418.326,0,0,0,0,0,0,0,1418.326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1418.326,0,0,0,0,0,0,0,1418.326,INITIAL,3/14/23,3/14/23,7100.2-1 (Rev. 3-2022)
03/01/24,2022,20230183,41570,860,"FAIRBANK, CITY OF",116 EAST MAIN STREET,FAIRBANK,IA,50629,Natural Gas,,IOWA,0,0,0,8.074,0,0,0,0,0,0,0,8.074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44996,,,,,,,,,,,,,No,0,0.292,0,0,0,0,7.782,0,0,8.074,0,0,0,0,0,0,0,0,0,0,0,0.292,0,0,0,0,7.782,0,0,8.074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292,0,0,0,0,7.782,0,0,8.074,INITIAL,2/16/23,2/16/23,7100.2-1 (Rev. 3-2022)
03/01/24,2022,20230801,42229,872,LAFITTE GAS PIPELINE,1293 ELDRIDGE PARKWAY,HOUSTON,TX,77077,Hydrogen Gas,,LOUISIANA,0,0.161,1.925,3.803,0,0,0,0,0,0.161,1.925,3.803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,9070.64,,,,,,,,,,,0,0.736,0,5.153,0,0,0,0,0,5.889,0,0,0,0,0,0,0,0,0,0,0,0.736,0,5.153,0,0,0,0,0,5.889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.736,0,5.153,0,0,0,0,0,5.889,INITIAL,3/13/23,3/13/23,7100.2-1 (Rev. 3-2022)
03/01/24,2022,20230796,42224,872,LAFITTE GAS PIPELINE,1293 ELDRIDGE PARKWAY,HOUSTON,TX,77077,Natural Gas,,LOUISIANA,1.105,1.608,0.037,2.972,0,0,0,0,1.105,1.608,0.037,2.972,0,0,0,0,0,0,0,1.105,1.105,0,0,0,0,0,0,0,0,0,0,1.105,1.105,9159.56,,,,,,,,,,,,,,0,5.722,0,0,0,0,0,0,0,5.722,0,0,0,0,0,0,0,0,0,0,0,5.722,0,0,0,0,0,0,0,5.722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.722,0,0,0,0,0,0,0,5.722,INITIAL,3/13/23,3/13/23,7100.2-1 (Rev. 3-2022)
03/01/24,2022,20231163,42615,878,EAST KENTUCKY MIDSTREAM,60 Community Way POB 523,Jackson,KY,41339,Natural Gas,,KENTUCKY,0,0,0,29,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,,,,,,,,,,,,,,24,5,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,24,5,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,16,2,0,0,0,0,0,0,0,18,39,0,0,0,0,0,29,0,0,68,0,0,0,0,0,0,0,0,0,0,55,2,0,0,0,0,29,0,0,86,79,7,0,0,0,0,29,0,0,115,INITIAL,3/15/23,3/15/23,7100.2-1 (Rev. 3-2022)
03/01/24,2022,20230333,41728,899,5P GAS PIPELINE COMPANY,110 SOUTH RAGSDALE ST.,JACKSONVILLE,TX,75766,Natural Gas,,TEXAS,0,0,0.322,7.612,0,0,0,0,0,0,0.322,7.612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321719.19,,,,,,,,,,,,,No,0,6.834,0,0,0,0,1.1,0,0,7.934,0,0,0,0,0,0,0,0,0,0,0,6.834,0,0,0,0,1.1,0,0,7.934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.834,0,0,0,0,1.1,0,0,7.934,INITIAL,3/2/23,3/2/23,7100.2-1 (Rev. 3-2022)
03/01/24,2022,20230684,42105,920,NATGAS INC.,"901 AVE H,  BOX 40",OZONA,TX,76943-0040,Natural Gas,,TEXAS,2.96,0,0,0,0,0,0,0,2.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,No,0,2.96,0,0,0,0,0,0,0,2.96,0,0,0,0,0,0,0,0,0,0,0,2.96,0,0,0,0,0,0,0,2.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.96,0,0,0,0,0,0,0,2.96,INITIAL,3/10/23,3/10/23,7100.2-1 (Rev. 3-2022)
03/01/24,2022,20230456,41857,929,"SEBRING GAS SYSTEM, INC",3515 US-27 SOUTH,SEBRING,FL,33870,Natural Gas,,FLORIDA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,No,0,0.039,0,0,0,0,0.14,0,0,0.179,0,0,0,0,0,0,0,0,0,0,0,0.039,0,0,0,0,0.14,0,0,0.179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039,0,0,0,0,0.14,0,0,0.179,INITIAL,3/7/23,3/7/23,7100.2-1 (Rev. 3-2022)
03/01/24,2022,20231336,42803,952,ENERFIN RESOURCES II-92 LIMITED PARTNERSHIP,1001 SOUTH DAIRY ASHFORD ROAD SUITE 220,HOUSTON,TX,77077,Natural Gas,,TEXAS,0,0,0,10.458,0,0,0,0,0,0,0,10.458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76320,,,,,,,,,,,,,No,0,10.458,0,0,0,0,0,0,0,10.458,0,0,0,0,0,0,0,0,0,0,0,10.458,0,0,0,0,0,0,0,10.458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.756,0,0,0,0,0,0,0,46.756,0,0,0,0,0,0,0,0,0,0,0,46.756,0,0,0,0,0,0,0,46.756,0,57.214,0,0,0,0,0,0,0,57.214,INITIAL,3/15/23,3/15/23,7100.2-1 (Rev. 3-2022)
03/01/24,2022,20230010,41393,967,"PINEDALE NATURAL GAS, INC",PO BOX 649 108 N JACKSON AVE,PINEDALE,WY,82941,Natural Gas,,WYOMING,0,0,0,7.04,0,0,0,0,0,0,0,7.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,Yes,0,0,0,0,0,0,0,0,7.04,7.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.04,7.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.04,7.04,INITIAL,2/1/23,2/1/23,7100.2-1 (Rev. 3-2022)
03/01/24,2022,20230258,41651,978,LAWRENCE PAPER CO,2801 LAKEVIEW RD  P.O. BOX 887,LAWRENCE,KS,66049,Natural Gas,,KANSAS,0,0,0,0.794,0,0,0,0,0,0,0,0.794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,No,0,0,0,0,0,0,0.794,0,0,0.794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.794,0,0,0.794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.794,0,0,0.794,INITIAL,2/24/23,2/24/23,7100.2-1 (Rev. 3-2022)
03/01/24,2022,20230694,42115,980,APPALACHIAN NATURAL GAS DISTRIBUTION COMPANY,220 WEST VALLEY ST. NW,ABINGDON,VA,24210,Natural Gas,,VIRGINIA,0,0,0,8.193,0,0,0,0,0,0,0,8.193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4591.526,,,,,,,,,,,,,No,0,7.323,0,0,0,0,0.87,0,0,8.193,0,0,0,0,0,0,0,0,0,0,0,7.323,0,0,0,0,0.87,0,0,8.193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.323,0,0,0,0,0.87,0,0,8.193,INITIAL,3/10/23,3/10/23,7100.2-1 (Rev. 3-2022)
03/01/24,2022,20230860,42992,993,CROSSROADS PIPELINE COMPANY,700 LOUISIANA STREET,HOUSTON,TX,77002,Natural Gas,"INDIANA, OHIO",,11.638,15.075,0,175.583,0,0,0,0,11.638,15.075,0,175.583,0,0,0,0,0,0,0,11.638,11.638,0,0,0,0,0,0,0,0,0,0,11.638,11.638,18538.08,,,,,,,,,,,,,No,0,202.297,0,0,0,0,0,0,0,202.297,0,0,0,0,0,0,0,0,0,0,0,202.297,0,0,0,0,0,0,0,202.297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202.297,0,0,0,0,0,0,0,202.297,SUPPLEMENTAL,3/13/23,5/17/23,7100.2-1 (Rev. 3-2022)
03/01/24,2022,20230592,42003,994,"WILLIAMS FIELD SERVICES - GULF COAST COMPANY, LP",ONE WILLIAMS CENTER P.O. BOX 645,TULSA,OK,74172,Natural Gas,"ALABAMA, OCS-Gulf of Mexico",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425.24,0,0,0,0,0,0,0,425.24,0,425.24,0,0,0,0,0,0,0,425.24,0,425.24,0,0,0,0,0,0,0,425.24,INITIAL,3/9/23,3/9/23,7100.2-1 (Rev. 3-2022)
03/01/24,2022,20230591,42002,994,"WILLIAMS FIELD SERVICES - GULF COAST COMPANY, LP",ONE WILLIAMS CENTER P.O. BOX 645,TULSA,OK,74172,Other Gas-Hydrogen Chloride,,TEXAS,14.18,0,0,0,0,0,0,0,14.18,0,0,0,0,0,0,0,0,0,0,14.18,14.18,0,0,0,0,0,0,0,0,0,0,14.18,14.18,,,,,,2962,,,,,,,Hydrogen Chloride Gas,No,0,14.18,0,0,0,0,0,0,0,14.18,0,0,0,0,0,0,0,0,0,0,0,14.18,0,0,0,0,0,0,0,14.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.18,0,0,0,0,0,0,0,14.18,INITIAL,3/9/23,3/9/23,7100.2-1 (Rev. 3-2022)
03/01/24,2022,20230226,41617,997,MIDWAY SUNSET COGENERATION CO,3466 W. CROCKER SPRINGS ROAD,FELLOWS,CA,93224,Natural Gas,CALIFORNIA,,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,652.597,,,,,,,,,,,,,No,0,2,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,4,INITIAL,2/21/23,2/21/23,7100.2-1 (Rev. 3-2022)
03/01/24,2022,20230109,41496,999,"PACIFIC COAST ENERGY COMPANY, LP",1555 ORCUTT HILL ROAD,ORCUTT,CA,93455,Natural Gas,,CALIFORNIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,8,INITIAL,2/9/23,2/9/23,7100.2-1 (Rev. 3-2022)
03/01/24,2022,20231255,42717,1007,"TALLGRASS INTERSTATE GAS TRANSMISSION, LLC",370 VAN GORDON ST,LAKEWOOD,CO,80228,Natural Gas,"COLORADO, KANSAS, MISSOURI, NEBRASKA, WYOMING",,20.487,64.01,15.234,4135.688,0,0,0,0,20.487,64.01,15.234,4135.688,0,0,0,0,0,0,0,20.487,20.487,0,0,0,0,0,0,0,0,0,0,20.487,20.487,133337845,,,,,,,,,,,,,No,600.802,3631.218,0,0,0,0,3.396,0,0,4235.416,0,0,0,0,0,0,0,0,0,0,600.802,3631.218,0,0,0,0,3.396,0,0,4235.416,0.27,10.119,0,0,0,0,0,0,0,10.389,0.003,0.122,0,0,0,0,0,0,0,0.125,38.079,234.443,0,0,0,0,0,0,0,272.522,0,0,0,0,0,0,0,0,0,0,38.352,244.684,0,0,0,0,0,0,0,283.036,639.154,3875.902,0,0,0,0,3.396,0,0,4518.452,INITIAL,3/15/23,3/15/23,7100.2-1 (Rev. 3-2022)
03/01/24,2022,20230641,42054,1088,BALTIMORE GAS AND ELECTRIC COMPANY,110 W FAYETTE ST,BALTIMORE,MD,21201,Natural Gas,,MARYLAND,45.908,39.365,16.643,47.523,0,0,0,0,45.908,39.365,16.643,47.523,0,0,0,0,147.439,147.439,0,0,0,0,0,0,0,0,0,0,0,0,0,147.439,147.439,,,,,,,,,,,,,,Yes,0,149.439,0,0,0,0,0,0,0,149.439,0,0,0,0,0,0,0,0,0,0,0,149.439,0,0,0,0,0,0,0,149.439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.439,0,0,0,0,0,0,0,149.439,INITIAL,3/10/23,3/10/23,7100.2-1 (Rev. 3-2022)
03/01/24,2022,20230821,42249,1217,BEAR CREEK STORAGE CO,"1001 LOUISIANA ST, STE 1000",HOUSTON,TX,77002,Natural Gas,LOUISIANA,,0,0,0,25.646,0,0,0,0,0,0,0,25.646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48368,,,,,,,,,,,,,No,0,25.646,0,0,0,0,0,0,0,25.646,0,0,0,0,0,0,0,0,0,0,0,25.646,0,0,0,0,0,0,0,25.646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.646,0,0,0,0,0,0,0,25.646,INITIAL,3/13/23,3/13/23,7100.2-1 (Rev. 3-2022)
03/01/24,2022,20230013,41396,1232,BEDFORD NATURAL GAS SYSTEM,625 COURT,BEDFORD,IA,50833,Natural Gas,,IOWA,0,0,0,17,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,Yes,0,17,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,17,INITIAL,2/1/23,2/1/23,7100.2-1 (Rev. 3-2022)
03/01/24,2022,20231375,42847,1272,"BELLVILLE, CITY OF",30 SOUTH HOLLAND,BELLVILLE,TX,77418,Natural Gas,,TEXAS,0,0,0,40.81,0,0,0,0,0,0,0,40.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,No,0,3.98,0,0,0,0,36.83,0,0,40.81,0,0,0,0,0,0,0,0,0,0,0,3.98,0,0,0,0,36.83,0,0,40.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.98,0,0,0,0,36.83,0,0,40.81,INITIAL,3/19/23,3/19/23,7100.2-1 (Rev. 3-2022)
03/01/24,2022,20230637,42979,1472,BLACK MARLIN PIPELINE CO,ONE WILLIAMS CENTER 43-4,TULSA,OK,74172,Natural Gas,TEXAS,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.407,0,0,0,0,0,0,0,5.407,0,0,0,0,0,0,0,0,0,0,0,11.777,0,0,0,0,0,0,0,11.777,0,15.611,0,0,0,0,0,0,0,15.611,0,32.795,0,0,0,0,0,0,0,32.795,0,32.795,0,0,0,0,0,0,0,32.795,SUPPLEMENTAL,3/10/23,5/11/23,7100.2-1 (Rev. 3-2022)
03/01/24,2022,20230742,42167,1486,BLACK WARRIOR TRANSMISSION CORP,PO BOX 140 / 17100 METHANE LANE,BROOKWOOD,AL,35444,Natural Gas,,ALABAMA,0,0,0,11,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3433,,,,,,,,,,,,,No,0,11,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.82,0,0,0,0,0,0,0,5.82,0,0,0,0,0,0,0,0,0,0,0,5.82,0,0,0,0,0,0,0,5.82,0,16.82,0,0,0,0,0,0,0,16.82,INITIAL,3/13/23,3/13/23,7100.2-1 (Rev. 3-2022)
