"One operator can have multiple reports per year (OPERATOR_ID, REPORT_YEAR, PARTA5COMMODITY, REPORT_NUMBER)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Records sorted by REPORT_YEAR, OPERATOR_ID, PARTA5COMMODITY, REPORT_NUMBER.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DATAFILE_AS_OF,REPORT_YEAR,REPORT_NUMBER,SUPPLEMENTAL_NUMBER,OPERATOR_ID,PARTA2NAMEOFCOMP,PARTA2NAMEOFPARENT_COM,PARTA4NAMEOFCOMP,PARTA4STREET,PARTA4CITY,PARTA4STATE,PARTA4ZIP,PARTA5COMMODITY,PARTA7INTER,PARTA7INTRA,PARTBHCAOFFSHORE,PARTBHCAONSHORE,PARTBHCATOTAL,PARTCONNG,PARTCONPG,PARTCONSG,PARTCONHG,PARTCONLFG,PARTCONOG,PARTCOFFNG,PARTCOFFPG,PARTCOFFSG,PARTCOFFHG,PARTCOFFLFG,PARTCOFFOG,PARTCOGNAME,PARTCCHECK,PARTDTONCPB,PARTDTONCPC,PARTDTONCUB,PARTDTONCUC,PARTDTONCI,PARTDTONWI,PARTDTONP,PARTDTONC,PARTDTONO,PARTDTONTOTAL,PARTDTOFFCPB,PARTDTOFFCPC,PARTDTOFFCUB,PARTDTOFFCUC,PARTDTOFFCI,PARTDTOFFWI,PARTDTOFFP,PARTDTOFFC,PARTDTOFFO,PARTDTOFFTOTAL,PARTDTCPBTOTAL,PARTDTCPCTOTAL,PARTDTCUBTOTAL,PARTDTCUCTOTAL,PARTDTCITOTAL,PARTDTWITOTAL,PARTDTPTOTAL,PARTDTCTOTAL,PARTDTOTOTAL,PARTDTTOTAL,PARTDGONTACPB,PARTDGONTACPC,PARTDGONTACUB,PARTDGONTACUC,PARTDGONTACI,PARTDGONTAWI,PARTDGONTAP,PARTDGONTAC,PARTDGONTAO,PARTDGONATOTAL,PARTDGONTBCPB,PARTDGONTBCPC,PARTDGONTBCUB,PARTDGONTBCUC,PARTDGONTBCI,PARTDGONTBWI,PARTDGONTBP,PARTDGONTBC,PARTDGONTBO,PARTDGONBTOTAL,PARTDGOFFCPB,PARTDGOFFCPC,PARTDGOFFCUB,PARTDGOFFCUC,PARTDGOFFCI,PARTDGOFFWI,PARTDGOFFP,PARTDGOFFC,PARTDGOFFO,PARTDGOFFTOTAL,PARTDGCPBTOTAL,PARTDGCPCTOTAL,PARTDGCUBTOTAL,PARTDGCUCTOTAL,PARTDGCITOTAL,PARTDGWITOTAL,PARTDGPTOTAL,PARTDGCTOTAL,PARTDGOTOTAL,PARTDGTOTAL,PARTDCPBTOTAL,PARTDCPCTOTAL,PARTDCUBTOTAL,PARTDCUCTOTAL,PARTDCITOTAL,PARTDWITOTAL,PARTDPTOTAL,PARTDCTOTAL,PARTDOTOTAL,PARTDTOTALMILES,REPORT_SUBMISSION_TYPE,REPORT_DATE,FILING_DATE,FORM_REV
08/01/22,2010,20110679,22735,861,NEWFIELD EXPLORATION COMPANY,,Newfield Exploration Company,"363 NO. HOUSTON PKWY E., SUITE 100",HOUSTON,TX,77060,Natural Gas,,TEXAS,0,0,0,2190,,,, ,,,,,, ,,,,9.5,0,0,0,0,0,0,0,0,9.5,0,0,0,0,0,0,0,0,0,0,9.5,0,0,0,0,0,0,0,0,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,0,0,0,0,0,0,0,0,10,INITIAL,8/15/11,8/15/11,7100.2-1 (Rev. 06-2011)
08/01/22,2010,20110092,22099,872,LAFITTE GAS PIPELINE,,CITGO PETROLEUM,1293 ELDRIDGE PARKWAY,RAPID CITY,TX,77077,Hydrogen Gas,,LOUISIANA,0,0.14,0.14,,,,9646, ,,,,,, ,,,,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,INITIAL,7/25/11,7/25/11,7100.2-1 (Rev. 06-2011)
08/01/22,2010,20110086,22093,872,LAFITTE GAS PIPELINE,,CITGO PETROLEUM,1293 ELDRIDGE PARKWAY,RAPID CITY,TX,77077,Natural Gas,,LOUISIANA,0,3,3,2085,,,, ,,,,,, ,,,No,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,INITIAL,7/25/11,7/25/11,7100.2-1 (Rev. 06-2011)
08/01/22,2010,20110949,23067,878,"JEFFERSON GAS, LLC",,"Jefferson Gas,LLC",PO BOX 24032,LEXINGTON,KY,40524,Natural Gas,,KENTUCKY,0,0,0,784,,,, ,,,,,, ,,,,23,21,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,23,21,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,144,48,0,0,0,0,80,0,0,272,0,0,0,0,0,0,0,0,0,0,144,48,0,0,0,0,80,0,0,272,167,69,0,0,0,0,80,0,0,316,INITIAL,9/20/11,9/20/11,7100.2-1 (Rev. 06-2011)
08/01/22,2010,20120972,25572,899,5P GAS PIPELINE COMPANY,,5P Gas Pipeline Co.,214 Dacus Lane,CHEROKEE,TX,75766,Natural Gas,,TEXAS,0,0,0,8,,,, ,,,,,, ,,,No,0,6,0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,0,0,8,INITIAL,3/19/12,3/19/12,7100.2-1 (Rev. 06-2011)
08/01/22,2010,20110095,22104,952,ENERFIN RESOURCES II-92 LIMITED PARTNERSHIP,Enerfin Resources Company,Enerfin Resources Company,"2500 CityWest Blvd., Suite 400",HOUSTON,TX,77042,Natural Gas,,TEXAS,0,0,0,208.3,,,, ,,,,,, ,,,,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,SUPPLEMENTAL,7/27/11,7/27/11,7100.2-1 (Rev. 06-2011)
08/01/22,2010,20110190,22207,967,"PINEDALE NATURAL GAS, INC",,"Pinedale Natural Gas, Inc.","PO BOX 649, 108 N Jackson",PINEDALE,WY,82941,Natural Gas,,WYOMING,0,0,0,180,,,, ,,,,,, ,,,,0,0,0,0,0,0,0,0,7.04,7.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.04,7.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.04,7,INITIAL,8/3/11,8/3/11,7100.2-1 (Rev. 06-2011)
08/01/22,2010,20110272,22300,978,LAWRENCE PAPER CO,,Lawrence Paper Company,2801 LAKEVIEW RD,LAWRENCE,KS,66049,Natural Gas,,KANSAS,,,,0.034,,,, ,,,,,, ,,,,0,0,0,0.027,0,0.027,0.764,0,0,0.818,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027,0,0.027,0.764,0,0,0.818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027,0,0.027,0.764,0,0,1,INITIAL,8/9/11,8/9/11,7100.2-1 (Rev. 06-2011)
08/01/22,2010,20110718,22778,980,APPALACHIAN NATURAL GAS DISTRIBUTION COMPANY,,Appalachian Natural Gas Distribution Com,220 WEST VALLEY STREET,ABINGDON,VA,24210,Natural Gas,,VIRGINIA,0,0,0,0,,,, ,,,,,, ,,,,0,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,8,INITIAL,8/15/11,8/15/11,7100.2-1 (Rev. 06-2011)
08/01/22,2010,20110967,23093,990,WARRIOR GAS CO,Clayton Williams Energy Inc.,Warrior Gas C.,"SIX DESTA DRIVE, SUITE 2025",MIDLAND,TX,79705,Natural Gas,,TEXAS,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,0,0,0,0,0,0,0,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,0,0,0,0,0,0,0,5.1,0,5.1,0,0,0,0,0,0,0,5,INITIAL,10/12/11,10/12/11,7100.2-1 (Rev. 06-2011)
08/01/22,2010,20110310,22346,993,CROSSROADS PIPELINE COMPANY,"NiSource, Inc","NiSource, Inc","1700 MACCORKLE AVE, SE",MERRILLVILLE,WV,25314,Natural Gas,"INDIANA, OHIO",,0,8,8,25328,,,, ,,,,,, ,,,,0,202,0,0,0,0,0,0,0,202,0,0,0,0,0,0,0,0,0,0,0,202,0,0,0,0,0,0,0,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,0,0,0,0,0,0,0,202,INITIAL,8/10/11,8/10/11,7100.2-1 (Rev. 06-2011)
08/01/22,2010,20110308,22344,994,"WILLIAMS FIELD SERVICES - GULF COAST COMPANY, LP",Williams Midstream,Williams Midstream,One Williams Center,TULSA,OK,74172,Natural Gas,"ALABAMA, TEXAS",,,,,,,,, ,,,,,, ,,,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376,0,0,0,0,0,0,0,376,0,376,0,0,0,0,0,0,0,376,0,376,0,0,0,0,0,0,0,376,INITIAL,8/10/11,8/10/11,7100.2-1 (Rev. 06-2011)
08/01/22,2010,20110127,22138,997,MIDWAY SUNSET COGENERATION CO,,Midway Sunset Cogeneration Company,3466 W. CROCKER SPRINGS ROAD,FELLOWS,CA,93224,Natural Gas,,CALIFORNIA,0,0,0,21361.145,0,0,0, ,0,,,,, ,,,,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,INITIAL,7/28/11,7/28/11,7100.2-1 (Rev. 06-2011)
08/01/22,2010,20110756,22820,999,BREITBURN ENERGY CORP,,Breitburn Energy Corp.,515 South Flower Street,Houston,CA,90071,Natural Gas,,CALIFORNIA,0,0,0,317106,,,, ,,,,,, ,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,8,INITIAL,8/15/11,8/15/11,7100.2-1 (Rev. 06-2011)
08/01/22,2010,20110302,22650,1007,KM INTERSTATE GAS TRANSMISSION CO,Kinder Morgan,Kinder Morgan,500 DALLAS ST.,HOUSTON,TX,77002,Natural Gas,"COLORADO, KANSAS, MISSOURI, NEBRASKA, WYOMING",,0,24.3,24.3,178961,,,, ,,,,,, ,,,No,0,4705.13,0,0,0,0,3.4,0,0,4708.53,0,0,0,0,0,0,0,0,0,0,0,4705.13,0,0,0,0,3.4,0,0,4708.53,0,8.4,0,0,0,0,0,0,0,8.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4,0,0,0,0,0,0,0,8.4,0,4713.53,0,0,0,0,3.4,0,0,4717,SUPPLEMENTAL,8/9/11,8/15/11,7100.2-1 (Rev. 06-2011)
08/01/22,2010,20110621,22673,1017,"CARRIZO OIL & GAS, INC.",,"CARRIZO OIL & GAS, INC.",1000 Louisiana,Houston,TX,77002,Natural Gas,,TEXAS,0,0,0,0,,,, ,,,,,, ,,,,0,0,0,4.21,0,0,0,0,0,4.21,0,0,0,0,0,0,0,0,0,0,0,0,0,4.21,0,0,0,0,0,4.21,0,0,0,8.22,0,0,0,0,0,8.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.22,0,0,0,0,0,8.22,0,0,0,12.43,0,0,0,0,0,12,INITIAL,8/15/11,8/15/11,7100.2-1 (Rev. 06-2011)
08/01/22,2010,20110856,22947,1021,GULF COAST PIPELINE COMPANY,,Gulf Coast Pipeline,2006 DuBarry Lane,HOUSTON,TX,77018,Natural Gas,,TEXAS,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,2,INITIAL,8/18/11,8/18/11,7100.2-1 (Rev. 06-2011)
08/01/22,2010,20110187,22203,1031,ONYX PIPELINE CO,,Onyx Pipeline Company,"802 N. CARANCAHUA, SUITE 575",CORPUS CHRISTI,TX,78401,Natural Gas,,TEXAS,0,64.8,64.8,33275697,0,0,0, ,0,0,0,0,0, ,0,,,0,64.8,0,0,0,0,0,0,0,64.8,0,0,0,0,0,0,0,0,0,0,0,64.8,0,0,0,0,0,0,0,64.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.8,0,0,0,0,0,0,0,65,INITIAL,8/3/11,8/3/11,7100.2-1 (Rev. 06-2011)
08/01/22,2010,20121047,25749,1042,J CLEO THOMPSON,,J Cleo Thompson,325 N St Paul Suite 4300,OZONA,TX,75201,Natural Gas,,TEXAS,0,0,0,27,,,, ,,,,,, ,,,No,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,24,0,24,3,0,0,0,0,0,0,27,SUPPLEMENTAL,5/1/12,5/15/12,7100.2-1 (Rev. 06-2011)
08/01/22,2010,20110030,25702,1065,BALCONES STARR PIPELINE,,Balcones Starr Pipeline,3503 N Taylor Rd,MCALLEN,TX,78573,Natural Gas,,TEXAS,0,0,0,,,,, ,,,,,, ,,,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,29,0,29,0,0,0,0,0,0,0,29,SUPPLEMENTAL,7/12/11,4/20/12,7100.2-1 (Rev. 06-2011)
08/01/22,2010,20110275,22303,1088,BALTIMORE GAS & ELECTRIC CO,CONSTELLATION ENERGY,BALTIMORE GAS & ELECTRIC CO,1699 LEADENHALL ST,BALTIMORE,MD,21230,Natural Gas,,MARYLAND,0,54.351,54.351,0,0,0,0, ,0,0,0,0,0, ,0,,No,0,163.95,0,0,0,0,0,0,0,163.95,0,0,0,0,0,0,0,0,0,0,0,163.95,0,0,0,0,0,0,0,163.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.95,0,0,0,0,0,0,0,164,INITIAL,8/9/11,8/9/11,7100.2-1 (Rev. 06-2011)
08/01/22,2010,20110376,26464,1130,BASIN PIPELINE CORP,Energen Corporation,ENERGEN,2101 SIXTH AVENUE NORTH,BIRMINGHAM,AL,35203,Natural Gas,,ALABAMA,,,,,,,,,,,,,,,,,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,1.2,0,1.2,0,0,0,0,0,0,0,1,SUPPLEMENTAL,8/11/11,6/6/13,7100.2-1 (Rev. 12-2012)
08/01/22,2010,20110432,22476,1209,COLUMBIA GAS OF MASSACHUSETTS,"NiSource, Inc",Columbia Gas of Massachusetts,300 FRIBERG PARKWAY,WESTBOROUGH,MA,01581,Natural Gas,,MASSACHUSETTS,0,2,2,0,0,0,0, ,0,,,,, ,,,,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,INITIAL,8/12/11,8/12/11,7100.2-1 (Rev. 06-2011)
08/01/22,2010,20110673,22729,1217,BEAR CREEK STORAGE CO,El Paso Corporation,El Paso Corporation,1001 Louisiana,BIRMINGHAM,TX,77002,Natural Gas,LOUISIANA,,0,0,0,74497,,,, ,,,,,, ,,,,0,25.31,0,0,0,0,0,0,0,25.31,0,0,0,0,0,0,0,0,0,0,0,25.31,0,0,0,0,0,0,0,25.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.31,0,0,0,0,0,0,0,25,INITIAL,8/15/11,8/15/11,7100.2-1 (Rev. 06-2011)
08/01/22,2010,20110082,23033,1232,BEDFORD NATURAL GAS SYSTEM,,Bedford Natural Gas System c/o City Hall,625 COURT,BEDFORD,IA,50833,Natural Gas,,IOWA,0,0,0,0,0,0,0, ,0,0,0,0,0, ,0,,,0,17,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,17,SUPPLEMENTAL,7/22/11,9/9/11,7100.2-1 (Rev. 06-2011)
08/01/22,2010,20110194,22211,1426,BIG SANDY GAS COMPANY,Cabot Oil & Gas Corporation,Big Sandy Gas Comapny,"Five Penn Center West, Suite 401",CHARLESTON,PA,15276,Natural Gas,,WEST VIRGINIA,0,0,0,0,0,0,0, ,0,,,,, ,,,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0.25,0.25,0,0,0,0,0,0,0,0,0,INITIAL,8/4/11,8/4/11,7100.2-1 (Rev. 06-2011)
08/01/22,2010,20110680,23051,1432,BIG TWO MILE GAS CO,,Big Two Mile Gas Company,P.O. Box 6190,CHARLESTON,WV,25362,Natural Gas,,WEST VIRGINIA,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,6,0,0,6,SUPPLEMENTAL,8/15/11,9/15/11,7100.2-1 (Rev. 06-2011)
08/01/22,2010,20110286,23037,1472,BLACK MARLIN PIPELINE CO,Williams Midstream,Williams Midstream,One Williams Center,TULSA,OK,74172,Natural Gas,TEXAS,TEXAS,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,49,0,54,0,0,0,0,0,0,0,54,0,54,0,0,0,0,0,0,0,54,SUPPLEMENTAL,8/9/11,9/9/11,7100.2-1 (Rev. 06-2011)
08/01/22,2010,20110965,23090,1486,BLACK WARRIOR TRANSMISSION CORP,,Black Warrior Transmission Corp.,"PO BOX 284, 16243 HWY 216",BROOKWOOD,AL,35444,Natural Gas,,ALABAMA,0,0,0,11750,0,0,0, ,0,0,0,0,0, ,0,,,0,13,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,13,INITIAL,10/10/11,10/10/11,7100.2-1 (Rev. 06-2011)
08/01/22,2010,20110512,22560,1541,"BP PIPELINES (ALASKA), INC",,BP Pipelines Alaska,900 E Benson Blvd,ANCHORAGE,AK,99508,Natural Gas,,ALASKA,0.11,0,0.11,16848.1,0,0,0, ,0,3161.5,0,0,0, ,0,,,0,0,0,40.4,0,0,0,0,0,40.4,0,7.6,0,0,0,0,0,0,0,7.6,0,7.6,0,40.4,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6,0,40.4,0,0,0,0,0,48,INITIAL,8/12/11,8/12/11,7100.2-1 (Rev. 06-2011)
08/01/22,2010,20111010,23156,1552,BLUE DOLPHIN PIPELINE COMPANY,,Blue Dolphin Energy Company,"801 Travis Street, Suite 2100",HOUSTON,TX,77002,Natural Gas,TEXAS,,,,,5007,,,, ,,5007,,,, ,,,,0,3,0,0,0,0,0,0,0,3,0,35,0,0,0,0,0,0,0,35,0,38,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,37,0,37,0,0,0,0,0,0,0,37,0,75,0,0,0,0,0,0,0,75,INITIAL,12/16/11,12/16/11,7100.2-1 (Rev. 06-2011)
08/01/22,2010,20110443,22488,1640,BOSTON GAS CO,National Grid,National Grid,40 Sylvan Rd.,BOSTON,MA,02451-1120,Natural Gas,,MASSACHUSETTS,0,6.437,6.437,0,0,0,0, ,0,,,,, ,,,,0,6.437,0,0,0,0,0,0,0,6.437,0,0,0,0,0,0,0,0,0,0,0,6.437,0,0,0,0,0,0,0,6.437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.437,0,0,0,0,0,0,0,6,INITIAL,8/12/11,8/12/11,7100.2-1 (Rev. 06-2011)
08/01/22,2010,20110571,22619,1700,BRAZOS ELECTRIC POWER COOPERATIVE INC,,Brazos Electric Power Cooperative Inc,P.O. BOX 2585,WACO,TX,76702,Natural Gas,,TEXAS,0,0,0,32352998,,,, ,,,,,, ,,,,0,52.9,0,0,0,0,0,0,0,52.9,0,0,0,0,0,0,0,0,0,0,0,52.9,0,0,0,0,0,0,0,52.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.9,0,0,0,0,0,0,0,53,INITIAL,8/14/11,8/14/11,7100.2-1 (Rev. 06-2011)
08/01/22,2010,20110266,22294,1752,BRIGHTON MUNICIPAL GAS SYSTEM,,Brighton Municipal Gas System,100 EAST WASHINGTON STREET,BRIGHTON,IA,52540,Natural Gas,,IOWA,0,0,0,0,0,0,0, ,0,,,,, ,,,,0,14,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,14,INITIAL,8/8/11,8/8/11,7100.2-1 (Rev. 06-2011)
08/01/22,2010,20110439,22484,1800,KEYSPAN ENERGY DELIVERY - NY CITY,National Grid,National Grid,40 Sylvan Rd.,BROOKLYN,MA,02451-1120,Natural Gas,,NEW YORK,0,69,69,0,0,0,0, ,0,,,,, ,,,,0,69,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,69,SUPPLEMENTAL,8/12/11,8/12/11,7100.2-1 (Rev. 06-2011)
08/01/22,2010,20110193,22941,2001,CABOT OIL & GAS CORP,,Cabot Oil & Gas Corporation,"Five Penn Center West, Suite 401",CORAOPOLIS,PA,15276,Natural Gas,,"TEXAS, WEST VIRGINIA",0,1,1,0,0,0,0, ,0,0,0,0,0, ,0,,No,4,0.9,0,0,0,0,0,0,0,4.9,0,0,0,0,0,0,0,0,0,0,4,0.9,0,0,0,0,0,0,0,4.9,1,7.23,0,0,0,0,0,0,0,8.23,0,2.7,0.08,0,0,0,2.79,0,0,5.57,0,0,0,0,0,0,0,0,0,0,1,9.93,0.08,0,0,0,2.79,0,0,13.8,5,10.83,0.08,0,0,0,2.79,0,0,19,SUPPLEMENTAL,8/4/11,8/18/11,7100.2-1 (Rev. 06-2011)
08/01/22,2010,20110733,26207,2128,CASCADE NATURAL GAS CORP,,Cascade Natural Gas,8113 W. GRANDRIDGE BLVD,KENNEWICK,WA,99336,Natural Gas,,"OREGON, WASHINGTON",,10.36,,0,,,, ,,,,,,,,,No,0,170,0,0,0,0,0,0,0,170,0,0,0,0,0,0,0,0,0,0,0,170,0,0,0,0,0,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,0,0,0,0,0,0,0,170,SUPPLEMENTAL,8/15/11,4/19/13,7100.2-1 (Rev. 12-2012)
