Operator ID,Pdf,Operator Name,Report ID,Incident Date,Incident City,Incident County,Incident State,Significant?,Part System,Serious?,Public Evacuation?,HCA?,Onsite Response Time,Install Year Failed Item,Cause,SubCause,# of Fatalities,# of Injuries,Total Cost,Public Property Damage,Incident Year,InTER or InTRA,IM Safety Program
18484,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=54353 "" > Pdf</A>",SOUTHERN CALIFORNIA GAS CO,20170099,2017-10-01,NEWBERRY SPRINGS,SAN BERNARDINO,CALIFORNIA,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,0,1957,CORROSION,EXTERNAL,0,0,3246489,275500,2017,INTRASTATE,SOUTHERN CALIFORNIA GAS CO
18484,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=80526 "" > Pdf</A>",SOUTHERN CALIFORNIA GAS CO,20200060,2020-05-14,WASCO,KERN,CALIFORNIA,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,85,1964,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,0,0,1623114,0,2020,INTRASTATE,SOUTHERN CALIFORNIA GAS CO
18516,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=17531 "" > Pdf</A>",SOUTHERN NATURAL GAS CO,20130117,2013-11-21,ARTESIA,LOWNDES,MISSISSIPPI,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,Yes,No,13,1929,MATERIAL FAILURE OF PIPE OR WELD,MANUFACTURING-RELATED,0,0,987135,500,2013,INTERSTATE,KINDER MORGAN
18516,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=20142 "" > Pdf</A>",SOUTHERN NATURAL GAS CO,20140075,2014-06-17,CATAHOULA,ST. MARTIN,LOUISIANA,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,0,1948,EQUIPMENT FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,0,0,1014861,0,2014,INTERSTATE,KINDER MORGAN
18516,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=27566 "" > Pdf</A>",SOUTHERN NATURAL GAS CO,20150054,2015-03-23,AUGUSTA,RICHMOND,GEORGIA,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,0,2003,EQUIPMENT FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,0,0,311785,0,2015,INTERSTATE,KINDER MORGAN
18516,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=35233 "" > Pdf</A>",SOUTHERN NATURAL GAS CO,20160086,2016-10-08,NOT WITHIN A MUNICIPALITY,JENKINS,GEORGIA,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,33,1977,MATERIAL FAILURE OF PIPE OR WELD,ENVIRONMENTAL CRACKING-RELATED,0,0,353220,0,2016,INTERSTATE,KINDER MORGAN
18516,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=55785 "" > Pdf</A>",SOUTHERN NATURAL GAS CO,20190031,2019-02-21,CALHOUN,GORDON,GEORGIA,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,Yes,No,61,1986,EQUIPMENT FAILURE,NON-THREADED CONNECTION FAILURE,0,0,138941,0,2019,INTERSTATE,KINDER MORGAN
18516,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=68025 "" > Pdf</A>",SOUTHERN NATURAL GAS CO,20180114,2018-10-18,NOT WITHIN A MUNICIPALITY,ST. MARTIN,LOUISIANA,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,0,1958,EXCAVATION DAMAGE,OPERATOR/CONTRACTOR EXCAVATION DAMAGE,0,0,2255328,0,2018,INTERSTATE,KINDER MORGAN
18532,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=15043 "" > Pdf</A>","TEXAS GAS SERVICE COMPANY, A DIVISION OF ONE GAS, INC.",20130031,2013-03-13,MCALLEN,HIDALGO,TEXAS,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,48,1965,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,0,0,136926,0,2013,INTRASTATE,TEXAS GAS
18536,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=34425 "" > Pdf</A>",SOUTHWEST GAS CORP,20150067,2014-11-13,LAUGHLIN,CLARK COUNTY,NEVADA,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,0,1956,EXCAVATION DAMAGE,OPERATOR/CONTRACTOR EXCAVATION DAMAGE,0,0,126118,0,2014,INTRASTATE,SOUTHWEST GAS
19160,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=13310 "" > Pdf</A>",TENNESSEE GAS PIPELINE COMPANY,20130069,2013-06-27,CENTERVILLE,HICKMAN,TENNESSEE,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,,2006,EQUIPMENT FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,0,0,96650,0,2013,INTERSTATE,KINDER MORGAN
19160,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=16269 "" > Pdf</A>",TENNESSEE GAS PIPELINE COMPANY,20140021,2014-01-24,VICTORIA,VICTORIA,TEXAS,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,0,1944,MATERIAL FAILURE OF PIPE OR WELD,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",0,0,132634,0,2014,INTERSTATE,KINDER MORGAN
19160,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=22363 "" > Pdf</A>",TENNESSEE GAS PIPELINE COMPANY,20120072,2012-06-21,WAYNESVILLE,WAYNE,TENNESSEE,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,Yes,0,2009,NATURAL FORCE DAMAGE,EARTH MOVEMENT,0,0,195978,0,2012,INTERSTATE,KINDER MORGAN
19160,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=27168 "" > Pdf</A>",TENNESSEE GAS PIPELINE COMPANY,20150097,2015-06-18,VICTORIA,VICTORIA,TEXAS,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,0,1944,CORROSION,EXTERNAL,0,0,159346,0,2015,INTERSTATE,KINDER MORGAN
19160,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=28389 "" > Pdf</A>",TENNESSEE GAS PIPELINE COMPANY,20150110,2015-08-03,FALFURRIAS,BROOKS,TEXAS,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,Yes,No,54,1947,MATERIAL FAILURE OF PIPE OR WELD,ENVIRONMENTAL CRACKING-RELATED,0,0,191498,0,2015,INTERSTATE,KINDER MORGAN
19160,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=39526 "" > Pdf</A>",TENNESSEE GAS PIPELINE COMPANY,20150040,2015-03-02,NOT WITHIN A MUNICIPALITY,MARSHALL,MISSISSIPPI,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,72,1944,MATERIAL FAILURE OF PIPE OR WELD,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",0,0,281890,1000,2015,INTERSTATE,KINDER MORGAN
19160,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=41610 "" > Pdf</A>",TENNESSEE GAS PIPELINE COMPANY,20170098,2017-10-04,NOT WITHIN A MUNICIPALITY,PIKE,PENNSYLVANIA,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,Yes,No,0,1955,EXCAVATION DAMAGE,OPERATOR/CONTRACTOR EXCAVATION DAMAGE,0,0,83243,0,2017,INTERSTATE,KINDER MORGAN
19160,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=48950 "" > Pdf</A>",TENNESSEE GAS PIPELINE COMPANY,20180023,2018-01-22,BATESVILLE,PANOLA,MISSISSIPPI,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,28,1944,MATERIAL FAILURE OF PIPE OR WELD,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",0,0,250606,0,2018,INTERSTATE,KINDER MORGAN
19160,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=53467 "" > Pdf</A>",TENNESSEE GAS PIPELINE COMPANY,20180116,2018-10-19,NOT WITHIN A MUNICIPALITY,VICTORIA,TEXAS,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,283,1949,CORROSION,EXTERNAL,0,0,363316,20000,2018,INTERSTATE,KINDER MORGAN
19160,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=54706 "" > Pdf</A>",TENNESSEE GAS PIPELINE COMPANY,20190020,2019-01-31,SHEPHERD,SAN JACINTO,TEXAS,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,18,1944,MATERIAL FAILURE OF PIPE OR WELD,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",0,0,115578,10000,2019,INTERSTATE,KINDER MORGAN
19160,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=70545 "" > Pdf</A>",TENNESSEE GAS PIPELINE COMPANY,20190114,2019-10-04,NOT WITHIN A MUNICIPALITY,MUSKINGUM,OHIO,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,0,2009,MATERIAL FAILURE OF PIPE OR WELD,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",0,0,170906,0,2019,INTERSTATE,KINDER MORGAN
19160,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=95794 "" > Pdf</A>",TENNESSEE GAS PIPELINE COMPANY,20200061,2020-05-19,PORT SULPHUR,PLAQUEMINES,LOUISIANA,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,832,1959,ALL OTHER CAUSES,UNKNOWN,0,0,426162,0,2020,INTERSTATE,KINDER MORGAN
19160,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=97543 "" > Pdf</A>",TENNESSEE GAS PIPELINE COMPANY,20210024,2021-02-20,NOT WITHIN A MUNICIPALITY,MARSHALL,MISSISSIPPI,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,Yes,No,-64,1944,MATERIAL FAILURE OF PIPE OR WELD,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",0,0,452149,3500,2021,INTERSTATE,KINDER MORGAN
19160,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=99067 "" > Pdf</A>",TENNESSEE GAS PIPELINE COMPANY,20210062,2021-06-26,NOT WITHIN A MUNICIPALITY,ONTARIO,NEW YORK,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,143,1951,MATERIAL FAILURE OF PIPE OR WELD,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",0,0,657366,1500,2021,INTERSTATE,KINDER MORGAN
19235,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=32126 "" > Pdf</A>","TEXAS EASTERN TRANSMISSION, LP (SPECTRA ENERGY PARTNERS, LP)",20140064,2014-05-16,CARMICHAEL,GREENE,PENNSYLVANIA,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,0,1952,INCORRECT OPERATION,DAMAGE BY OPERATOR OR OPERATOR’S CONTRACTOR,0,0,324003,6300,2014,INTERSTATE,ENBRIDGE
19235,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=40248 "" > Pdf</A>","TEXAS EASTERN TRANSMISSION, LP (SPECTRA ENERGY PARTNERS, LP)",20160021,2016-02-24,NOT WITHIN A MUNICIPALITY,ITAWAMBA,MISSISSIPPI,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,0,1965,MATERIAL FAILURE OF PIPE OR WELD,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",0,0,155882,0,2016,INTERSTATE,ENBRIDGE
19235,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=41727 "" > Pdf</A>","TEXAS EASTERN TRANSMISSION, LP (SPECTRA ENERGY PARTNERS, LP)",20160001,2015-12-08,NOT WITHIN A MUNICIPALITY,TROUSDALE,TENNESSEE,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,0,1952,MATERIAL FAILURE OF PIPE OR WELD,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",0,0,114405,0,2015,INTERSTATE,ENBRIDGE
19235,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=50145 "" > Pdf</A>","TEXAS EASTERN TRANSMISSION, LP (SPECTRA ENERGY PARTNERS, LP)",20180119,2018-10-26,KINDER,ALLEN,LOUISIANA,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,70,1982,EQUIPMENT FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,0,0,117200,0,2018,INTERSTATE,ENBRIDGE
19235,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=51931 "" > Pdf</A>","TEXAS EASTERN TRANSMISSION, LP (SPECTRA ENERGY PARTNERS, LP)",20160042,2016-04-29,NOT WITHIN A MUNICIPALITY,WESTMORELAND,PENNSYLVANIA,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",Yes,Yes,No,0,1981,CORROSION,EXTERNAL,0,1,3436400,2350000,2016,INTERSTATE,ENBRIDGE
19235,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=60165 "" > Pdf</A>","TEXAS EASTERN TRANSMISSION, LP (SPECTRA ENERGY PARTNERS, LP)",20150087,2015-05-31,NORTH LITTLE ROCK,PULASKI,ARKANSAS,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,0,1952,NATURAL FORCE DAMAGE,HEAVY RAINS/FLOODS,0,0,1032250,10000,2015,INTERSTATE,ENBRIDGE
19235,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=62965 "" > Pdf</A>","TEXAS EASTERN TRANSMISSION, LP (SPECTRA ENERGY PARTNERS, LP)",20190100,2019-07-29,BEVERELY,MORGAN,OHIO,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,1440,1952,MATERIAL FAILURE OF PIPE OR WELD,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",0,0,514168,0,2019,INTERSTATE,ENBRIDGE
19235,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=67185 "" > Pdf</A>","TEXAS EASTERN TRANSMISSION, LP (SPECTRA ENERGY PARTNERS, LP)",20190095,2019-07-18,FLORENCE,LAUDERDALE,ALABAMA,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,0,,MATERIAL FAILURE OF PIPE OR WELD,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",0,0,547546,0,2019,INTERSTATE,ENBRIDGE
19235,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=68945 "" > Pdf</A>","TEXAS EASTERN TRANSMISSION, LP (SPECTRA ENERGY PARTNERS, LP)",20190019,2019-01-21,SUMMERFIELD,NOBLE,OHIO,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",Yes,Yes,No,27,1952,NATURAL FORCE DAMAGE,EARTH MOVEMENT,0,2,21290457,4000000,2019,INTERSTATE,ENBRIDGE
19235,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=72988 "" > Pdf</A>","TEXAS EASTERN TRANSMISSION, LP (SPECTRA ENERGY PARTNERS, LP)",20190103,2019-08-01,STANFORD,LINCOLN,KENTUCKY,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",Yes,Yes,No,55,1958,ALL OTHER CAUSES,UNKNOWN,1,6,19485382,4200000,2019,INTERSTATE,ENBRIDGE
19235,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=74925 "" > Pdf</A>","TEXAS EASTERN TRANSMISSION, LP (SPECTRA ENERGY PARTNERS, LP)",20150142,2015-11-03,NOT WITHIN A MUNICIPALITY,POLK,TEXAS,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,0,1954,MATERIAL FAILURE OF PIPE OR WELD,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",0,0,153232,0,2015,INTERSTATE,ENBRIDGE
19235,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=87486 "" > Pdf</A>","TEXAS EASTERN TRANSMISSION, LP (SPECTRA ENERGY PARTNERS, LP)",20200089,2020-08-12,KOSCIUSKO,ATTALA,MISSISSIPPI,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,0,1969,EQUIPMENT FAILURE,THREADED CONNECTION/COUPLING FAILURE,0,0,123183,0,2020,INTERSTATE,ENBRIDGE
19235,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=90625 "" > Pdf</A>","TEXAS EASTERN TRANSMISSION, LP (SPECTRA ENERGY PARTNERS, LP)",20200113,2020-09-29,NOT WITHIN A MUNICIPALITY,BERKS,PENNSYLVANIA,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,0,1988,EQUIPMENT FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,0,0,115516,0,2020,INTERSTATE,ENBRIDGE
19235,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=98813 "" > Pdf</A>","TEXAS EASTERN TRANSMISSION, LP (SPECTRA ENERGY PARTNERS, LP)",20200057,2020-05-04,HILLSBORO,FLEMING,KENTUCKY,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,Yes,No,25,1952,NATURAL FORCE DAMAGE,OTHER NATURAL FORCE DAMAGE,0,0,11994687,700000,2020,INTERSTATE,ENBRIDGE
19270,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=19707 "" > Pdf</A>","TEXAS GAS TRANSMISSION, LLC",20140028,2014-02-13,GREENVILLE,WASHINGTON,MISSISSIPPI,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,50,1940,MATERIAL FAILURE OF PIPE OR WELD,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",0,0,121409,0,2014,INTERSTATE,BOARDWALK
19270,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=24592 "" > Pdf</A>","TEXAS GAS TRANSMISSION, LLC",20150074,2015-05-04,GLASGOW,BARREN,KENTUCKY,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,Yes,No,0,1967,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,0,0,143004,9000,2015,INTERSTATE,BOARDWALK
19270,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=31766 "" > Pdf</A>","TEXAS GAS TRANSMISSION, LLC",20150120,2015-09-09,FARMERVILLE,UNION,LOUISIANA,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,Yes,No,57,1949,MATERIAL FAILURE OF PIPE OR WELD,ENVIRONMENTAL CRACKING-RELATED,0,0,467961,5000,2015,INTERSTATE,BOARDWALK
19270,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=36368 "" > Pdf</A>","TEXAS GAS TRANSMISSION, LLC",20160063,2016-07-13,DUBACH,LINCOLN,LOUISIANA,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,29,1947,CORROSION,EXTERNAL,0,0,483235,7500,2016,INTERSTATE,BOARDWALK
19270,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=43169 "" > Pdf</A>","TEXAS GAS TRANSMISSION, LLC",20180001,2017-12-11,LACASSINE,JEFFERSON DAVIS,LOUISIANA,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,63,1949,MATERIAL FAILURE OF PIPE OR WELD,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",0,0,125099,0,2017,INTERSTATE,BOARDWALK
19270,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=43512 "" > Pdf</A>","TEXAS GAS TRANSMISSION, LLC",20180017,2017-12-24,DOWNSVILLE,LINCOLN,LOUISIANA,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,20,1947,CORROSION,EXTERNAL,0,0,165885,0,2017,INTERSTATE,BOARDWALK
19270,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=44486 "" > Pdf</A>","TEXAS GAS TRANSMISSION, LLC",20120046,2012-04-09,N/A,TERREBONNE,LOUISIANA,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,145,1961,CORROSION,INTERNAL,0,0,1118000,0,2012,INTERSTATE,BOARDWALK
19270,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=69686 "" > Pdf</A>","TEXAS GAS TRANSMISSION, LLC",20190077,2019-06-18,HELENA,PHILLIPS,ARKANSAS,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,1072,1950,ALL OTHER CAUSES,UNKNOWN,0,0,1453327,0,2019,INTERSTATE,BOARDWALK
19270,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=95953 "" > Pdf</A>","TEXAS GAS TRANSMISSION, LLC",20210031,2021-03-02,NOT WITHIN A MUNICIPALITY,ST. MARY,LOUISIANA,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,0,1967,EQUIPMENT FAILURE,DEFECTIVE OR LOOSE TUBING/FITTING,0,0,177474,0,2021,INTERSTATE,BOARDWALK
19270,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=96805 "" > Pdf</A>","TEXAS GAS TRANSMISSION, LLC",20210021,2021-02-19,NOT WITHIN A MUNICIPALITY,MOREHOUSE,LOUISIANA,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,0,1951,EQUIPMENT FAILURE,FAILURE OF EQUIPMENT BODY,0,0,450192,0,2021,INTERSTATE,BOARDWALK
19270,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=98750 "" > Pdf</A>","TEXAS GAS TRANSMISSION, LLC",20210106,2021-10-15,NOT WITHIN A MUNICIPALITY,MUHLENBERG,KENTUCKY,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,0,2005,CORROSION,INTERNAL,0,0,355765,0,2021,INTERSTATE,BOARDWALK
19570,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=100292 "" > Pdf</A>",TRANSCONTINENTAL GAS PIPE LINE COMPANY,20210087,2021-09-14,KAPLAN,VERMILLION,LOUISIANA,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,0,,CORROSION,EXTERNAL,0,0,262670,0,2021,INTERSTATE,WILLIAMS PIPELINE
19570,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=13090 "" > Pdf</A>",TRANSCONTINENTAL GAS PIPE LINE COMPANY,20130008,2013-01-08,GREENSBURG,SAINT HELENA,LOUISIANA,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,0,1969,EQUIPMENT FAILURE,NON-THREADED CONNECTION FAILURE,0,0,365571,0,2013,INTERSTATE,WILLIAMS PIPELINE
19570,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=14047 "" > Pdf</A>",TRANSCONTINENTAL GAS PIPE LINE COMPANY,20120093,2012-08-20,HOUMA,TERREBONNE,LOUISIANA,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,31,1963,CORROSION,INTERNAL,0,0,314522,0,2012,INTERSTATE,WILLIAMS PIPELINE
19570,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=27667 "" > Pdf</A>",TRANSCONTINENTAL GAS PIPE LINE COMPANY,20120040,2012-04-02,NORTH BERGEN,HUDSON,NEW JERSEY,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,Yes,0,1959,OTHER OUTSIDE FORCE DAMAGE,PREVIOUS MECHANICAL DAMAGE,0,0,300467,0,2012,INTERSTATE,WILLIAMS PIPELINE
19570,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=29569 "" > Pdf</A>",TRANSCONTINENTAL GAS PIPE LINE COMPANY,20150091,2015-06-09,BENTON,LYCOMING COUNTY,PENNSYLVANIA,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,Yes,No,93,1963,MATERIAL FAILURE OF PIPE OR WELD,ENVIRONMENTAL CRACKING-RELATED,0,0,751154,0,2015,INTERSTATE,WILLIAMS PIPELINE
19570,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=31968 "" > Pdf</A>",TRANSCONTINENTAL GAS PIPE LINE COMPANY,20160044,2016-05-03,LINDEN,MARENGO,ALABAMA,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,No,0,1996,EQUIPMENT FAILURE,NON-THREADED CONNECTION FAILURE,0,0,599091,0,2016,INTERSTATE,WILLIAMS PIPELINE
19570,"<A target=""_blank"" HREF = ""/PDFGenerator/getPublicReport/ODES_GasTransmission.pdf?RPTID=35489 "" > Pdf</A>",TRANSCONTINENTAL GAS PIPE LINE COMPANY,20160024,2016-02-25,NEW ROADS,POINTE COUPEE,LOUISIANA,Yes,"ONSHORE PIPELINE, INCLUDING VALVE SITES",No,No,Yes,5805,1961,MATERIAL FAILURE OF PIPE OR WELD,MANUFACTURING-RELATED,0,0,205882,0,2016,INTERSTATE,WILLIAMS PIPELINE
