sub.id,sub.name,sub.sys,pri.id,pri.name
2360,CHRISNEY MUNICIPAL GAS CO,GD,2360,CHRISNEY MUNICIPAL GAS CO
2364,DUKE ENERGY OHIO,GD,15518,PIEDMONT NATURAL GAS CO INC
2364,DUKE ENERGY OHIO,GD,2364,Duke Energy
2364,DUKE ENERGY OHIO,GT,15518,PIEDMONT NATURAL GAS CO INC
2364,DUKE ENERGY OHIO,GT,2364,Duke Energy
2368,CIRCLE PINES UTILITY,GD,2368,CIRCLE PINES UTILITY
2371,"WESTERN REFINING SOUTHWEST, INC",HL,2371,"WESTERN REFINING SOUTHWEST, INC"
2372,"CISNE GAS DEPT, VILLAGE OF",GD,2372,"CISNE GAS DEPT, VILLAGE OF"
2382,CITATION OIL & GAS CORP,GT,2382,CITATION OIL & GAS CORP
2387,CITGO PIPELINE CO,HL,2387,Citgo
2392,CITIZENS GAS & COKE UTILITY,GD,2392,CITIZENS GAS & COKE UTILITY
2392,CITIZENS GAS & COKE UTILITY,GT,2392,CITIZENS GAS & COKE UTILITY
2392,CITIZENS GAS & COKE UTILITY,UNGS,2392,CITIZENS GAS & COKE UTILITY
2408,CITIZENS GAS FUEL CO,GD,2408,CITIZENS GAS FUEL CO
2408,CITIZENS GAS FUEL CO,GT,2408,CITIZENS GAS FUEL CO
2412,CITIZENS GAS UTIL DIST,GD,2412,CITIZENS GAS UTIL DIST
2412,CITIZENS GAS UTIL DIST,UNGS,2412,CITIZENS GAS UTIL DIST
2421,SOUTH ALABAMA UTILITIES,GD,2421,"CITRONELLE GAS UTILITIES BOARD, TOWN OF"
2428,CITY GAS CO,GD,2428,CITY GAS CO
2432,FLORIDA CITY GAS,GD,2309,Chesapeake Utilities
2432,FLORIDA CITY GAS,GD,2432,FLORIDA CITY GAS
2432,FLORIDA CITY GAS,GT,2309,Chesapeake Utilities
2432,FLORIDA CITY GAS,GT,2432,FLORIDA CITY GAS
2452,"CLARENCE, CITY OF",GD,2452,"CLARENCE, CITY OF"
2456,CLARKE - MOBILE COUNTIES GAS DIST,GD,2456,CLARKE - MOBILE COUNTIES GAS DIST
2456,CLARKE - MOBILE COUNTIES GAS DIST,GT,2456,CLARKE - MOBILE COUNTIES GAS DIST
2460,CLARKSVILLE GAS & WATER DEPT,GD,2460,CLARKSVILLE GAS & WATER DEPT
2464,"CLAXTON GAS DEPT, CITY OF",GD,2464,"CLAXTON GAS DEPT, CITY OF"
2465,CLAIBORNE NATURAL GAS INC,GD,2465,CLAIBORNE NATURAL GAS INC
2468,VILLAGE OF CLAY CITY,GD,2468,VILLAGE OF CLAY CITY
2472,"CLAY NATURAL GAS SYSTEM, CITY OF",GD,2472,"CLAY NATURAL GAS SYSTEM, CITY OF"
2476,CLAYTON GAS SYSTEM,GD,2476,CLAYTON GAS SYSTEM
2480,CLEARFIELD MUNICIPAL GAS SYSTEM,GD,2480,CLEARFIELD MUNICIPAL GAS SYSTEM
2480,CLEARFIELD MUNICIPAL GAS SYSTEM,GT,2480,CLEARFIELD MUNICIPAL GAS SYSTEM
2488,CLEARWATER GAS SYSTEM,GD,2488,CLEARWATER GAS SYSTEM
2492,CLEVELAND GAS DEPT,GD,2492,CLEVELAND GAS DEPT
2500,TOWN OF CLINTON,GD,2500,"CLINTON, TOWN OF - GAS UTIL DIST #2, E FELICIANA"
2508,"CLINTON GAS SYSTEM, CITY OF",GD,648,New Commonwealth
2512,CLINTON - NEWBERRY NATURAL GAS AUTH,GD,2512,CLINTON - NEWBERRY NATURAL GAS AUTH
2512,CLINTON - NEWBERRY NATURAL GAS AUTH,GT,2512,CLINTON - NEWBERRY NATURAL GAS AUTH
2524,"COALINGA, CITY OF",GD,2524,"COALINGA, CITY OF"
2532,COBDEN MUNICIPAL GAS SYSTEM,GD,2532,COBDEN MUNICIPAL GAS SYSTEM
2536,"COCHRAN GAS SYSTEM, CITY OF",GD,2536,"COCHRAN GAS SYSTEM, CITY OF"
2537,"BLACK HILLS NORTHWEST WYOMING GAS UTILITY COMPANY, LLC",GD,2537,ENERGY WEST WYOMING
2537,"BLACK HILLS NORTHWEST WYOMING GAS UTILITY COMPANY, LLC",GT,2537,ENERGY WEST WYOMING
2548,"COLFAX GAS DEPT, TOWN OF",GD,2548,"COLFAX GAS DEPT, TOWN OF"
2552,COLONIAL PIPELINE CO,HL,2552,COLONIAL PIPELINE CO
2556,COLLINWOOD GAS DEPT,GD,2556,COLLINWOOD GAS DEPT
2564,COLORADO INTERSTATE GAS CO,GT,2564,Kinder Morgan
2564,COLORADO INTERSTATE GAS CO,HL,18092,Kinder Morgan
2564,COLORADO INTERSTATE GAS CO,HL,2564,Kinder Morgan
2564,COLORADO INTERSTATE GAS CO,UNGS,2564,Kinder Morgan
2568,"COLORADO SPRINGS, CITY OF",GD,2568,"COLORADO SPRINGS, CITY OF"
2572,"COLQUITT GAS SYSTEM, CITY OF",GD,2572,"COLQUITT GAS SYSTEM, CITY OF"
2585,COLUMBIA GAS OF KENTUCKY INC,GD,2585,COLUMBIA GAS OF KENTUCKY INC
2585,COLUMBIA GAS OF KENTUCKY INC,GT,2585,COLUMBIA GAS OF KENTUCKY INC
2588,COLUMBIA GAS OF MARYLAND INC,GD,2588,COLUMBIA GAS OF MARYLAND INC
2588,COLUMBIA GAS OF MARYLAND INC,GT,2588,COLUMBIA GAS OF MARYLAND INC
2596,COLUMBIA GAS OF OHIO INC,GD,2596,COLUMBIA GAS OF OHIO INC
2596,COLUMBIA GAS OF OHIO INC,GT,2596,COLUMBIA GAS OF OHIO INC
2600,COLUMBIA GAS OF PENNSYLVANIA,GD,2600,COLUMBIA GAS OF PENNSYLVANIA
2600,COLUMBIA GAS OF PENNSYLVANIA,GT,2600,COLUMBIA GAS OF PENNSYLVANIA
2600,COLUMBIA GAS OF PENNSYLVANIA,UNGS,2600,COLUMBIA GAS OF PENNSYLVANIA
2604,COLUMBIA GAS OF VIRGINIA INC,GD,2604,COLUMBIA GAS OF VIRGINIA INC
2604,COLUMBIA GAS OF VIRGINIA INC,GT,2604,COLUMBIA GAS OF VIRGINIA INC
2616,"COLUMBIA GAS TRANSMISSION, LLC",GD,405,TransCanada
2616,"COLUMBIA GAS TRANSMISSION, LLC",GD,2616,NiSource
2616,"COLUMBIA GAS TRANSMISSION, LLC",GT,405,TransCanada
2616,"COLUMBIA GAS TRANSMISSION, LLC",GT,2616,NiSource
2616,"COLUMBIA GAS TRANSMISSION, LLC",UNGS,2616,NiSource
2616,"COLUMBIA GAS TRANSMISSION, LLC",UNGS,405,TransCanada
2620,"COLUMBIA GULF TRANSMISSION, LLC",GT,405,TransCanada
2620,"COLUMBIA GULF TRANSMISSION, LLC",GT,2616,NiSource
2622,"COLUMBIA, TOWN OF",GD,2622,"COLUMBIA, TOWN OF"
2624,COLUMBIA UTILITIES COMMISSION,GD,2624,COLUMBIA UTILITIES COMMISSION
2632,"COLUMBUS, CITY OF",GD,2632,"COLUMBUS, CITY OF"
2644,"COMMERCE GAS SYSTEM, CITY OF",GD,2644,"COMMERCE GAS SYSTEM, CITY OF"
2651,GREER COMMISSION OF PUBLIC WORKS,GT,2651,GREER COMMISSION OF PUBLIC WORKS
2652,NSTAR GAS COMPANY,GD,2652,NSTAR GAS COMPANY
2652,NSTAR GAS COMPANY,GT,2652,NSTAR GAS COMPANY
2672,"APPALACHIAN NATURAL GAS DISTRIBUTION COMPANY, BLUEFIELD DIVISION",GD,2672,"APPALACHIAN NATURAL GAS DISTRIBUTION COMPANY, BLUEFIELD DIVISION"
2676,COMMUNITY NATURAL GAS INC,GD,2676,COMMUNITY NATURAL GAS INC
2682,"COMO MUNICIPAL GAS, TOWN OF",GD,2682,"COMO MUNICIPAL GAS, TOWN OF"
2688,SOUTH ALABAMA GAS DISTRICT,GD,2688,SOUTH ALABAMA GAS DISTRICT
2688,SOUTH ALABAMA GAS DISTRICT,GT,2688,SOUTH ALABAMA GAS DISTRICT
2700,CONNECTICUT NATURAL GAS CORP,GD,2700,CONNECTICUT NATURAL GAS CORP
2704,CONSOLIDATED EDISON CO OF NEW YORK,GD,2704,CONSOLIDATED EDISON CO OF NEW YORK
2704,CONSOLIDATED EDISON CO OF NEW YORK,GT,2704,CONSOLIDATED EDISON CO OF NEW YORK
2712,CONSOLIDATED GAS UTILITY DISTRICTS OF GRANT PARISH,GD,2712,CONSOLIDATED GAS UTILITY DISTRICTS OF GRANT PARISH
2714,"EASTERN GAS TRANSMISSION AND STORAGE, INC.",GT,31846,CAROLINA GAS TRANSMISSION
2714,"EASTERN GAS TRANSMISSION AND STORAGE, INC.",GT,2714,"DOMINION TRANSMISSION, INC"
2714,"EASTERN GAS TRANSMISSION AND STORAGE, INC.",HL,2714,"DOMINION TRANSMISSION, INC"
2714,"EASTERN GAS TRANSMISSION AND STORAGE, INC.",UNGS,2714,"DOMINION TRANSMISSION, INC"
2728,CONSUMERS GAS CO,GD,2728,Consumers
2730,CHEVRON PRODUCTS COMPANY,HL,2730,CHEVRON PRODUCTS COMPANY
2731,CHEVRON PIPE LINE CO,GT,2731,Chevron
2731,CHEVRON PIPE LINE CO,HL,2731,Chevron
2736,CONSUMERS GAS UTILITY CO,GD,2736,CONSUMERS GAS UTILITY CO
2748,CONSUMERS ENERGY CO,GD,2748,Consumers
2748,CONSUMERS ENERGY CO,GT,2748,Consumers
2748,CONSUMERS ENERGY CO,UNGS,2748,Consumers
2756,"PVR HAMLIN, L.P.",GT,2756,"PVR HAMLIN, L.P."
2764,"COOKEVILLE GAS DEPT, CITY OF",GD,2764,"COOKEVILLE GAS DEPT, CITY OF"
2767,"HARVEST ALASKA, LLC",GT,2767,Harvest Alaska LLC
2767,"HARVEST ALASKA, LLC",GT,32645,"HILCORP ALASKA, LLC"
2767,"HARVEST ALASKA, LLC",HL,2767,Harvest Alaska LLC
2767,"HARVEST ALASKA, LLC",HL,2767,Harvest Alaska LLC
2767,"HARVEST ALASKA, LLC",HL,32645,"HILCORP ALASKA, LLC"
2768,COON RAPIDS MUNICIPAL UTILITIES,GD,2768,COON RAPIDS MUNICIPAL UTILITIES
2776,COPAN GAS CO,GD,2776,COPAN GAS CO
2778,"COPPER MARKET, INC",GD,2778,"COPPER MARKET, INC"
2780,"CORDELE GAS SYSTEM, CITY OF",GD,2780,"CORDELE GAS SYSTEM, CITY OF"
2784,"CORDOVA, WATER WORKS & GAS BOARD FO THE CITY OF",GD,2784,"CORDOVA, WATER WORKS & GAS BOARD FO THE CITY OF"
2788,"CORINTH GAS DEPT, CITY OF",GD,2788,"CORINTH GAS DEPT, CITY OF"
2792,CORN GAS DEPT,GD,2792,CORN GAS DEPT
2796,CORNING MUNICIPAL UTILITIES,GD,2796,CORNING MUNICIPAL UTILITIES
2796,CORNING MUNICIPAL UTILITIES,GT,2796,CORNING MUNICIPAL UTILITIES
2800,CORNING NATURAL GAS CORP,GD,2800,CORNING NATURAL GAS CORP
2804,"CORONA GAS SYSTEM, VILLAGE OF",GD,2804,"CORONA GAS SYSTEM, VILLAGE OF"
2812,"CORPUS CHRISTI, CITY OF - GAS DIV",GD,2812,"CORPUS CHRISTI, CITY OF - GAS DIV"
2824,COTULLA MUNICIPAL GAS SYSTEM,GD,2824,COTULLA MUNICIPAL GAS SYSTEM
2853,"COVINGTON GAS DEPT, CITY OF",GD,2853,"COVINGTON GAS DEPT, CITY OF"
2856,"COVINGTON GAS DEPT, TOWN OF",GD,2856,"COVINGTON GAS DEPT, TOWN OF"
2859,CRANBERRY PIPELINE CORP (WV),GT,39619,DIVERSIFIED GAS & OIL CORPORATION
2859,CRANBERRY PIPELINE CORP (WV),GT,39761,"NYTIS EXPLORATION COMPANY, LLC"
2859,CRANBERRY PIPELINE CORP (WV),GT,2001,Cabot OandG
2859,CRANBERRY PIPELINE CORP (WV),UNGS,39619,DIVERSIFIED GAS & OIL CORPORATION
2859,CRANBERRY PIPELINE CORP (WV),UNGS,2859,CRANBERRY PIPELINE CORP (WV)
2860,"COVINGTON MUNICIPAL GAS SYSTEM, CITY OF",GD,2860,"COVINGTON MUNICIPAL GAS SYSTEM, CITY OF"
2868,"CREAL SPRINGS GAS UTILITY, CITY OF",GD,2868,"CREAL SPRINGS GAS UTILITY, CITY OF"
2872,CRESCENT CITY NATURAL GAS,GD,2872,CRESCENT CITY NATURAL GAS
2879,"BBT LOUISIANA INTRASTATE, LLC",GT,189,American Midstream
2880,CROCKETT PUBLIC UTIL DIST,GD,2880,CROCKETT PUBLIC UTIL DIST
2888,"CROSSVILLE GAS SYSTEM, VILLAGE OF",GD,2888,"CROSSVILLE GAS SYSTEM, VILLAGE OF"
2904,CULLMAN - JEFFERSON CO GAS DIST,GD,2904,CULLMAN - JEFFERSON CO GAS DIST
2915,"CUSHING, CITY OF",GD,2915,"CUSHING, CITY OF"
2928,"CUTHBERT GAS SYSTEM, CITY OF",GD,2928,"CUTHBERT GAS SYSTEM, CITY OF"
3010,D B H GAS CO,GD,3010,D B H GAS CO
3050,DADEVILLE WATER SUPPPLY & GAS BOARD,GD,3050,DADEVILLE WATER SUPPPLY & GAS BOARD
3060,DAHLGREN GAS SYSTEM,GD,3060,DAHLGREN GAS SYSTEM
3070,DAISETTA WATER & GAS DEPT,GD,3070,DAISETTA WATER & GAS DEPT
3090,DALTON WATER LIGHT & SINKING FUND COMMISSION,GD,3090,DALTON WATER LIGHT & SINKING FUND COMMISSION
3110,"DANVILLE, CITY OF",GD,3110,"DANVILLE, CITY OF"
3130,"DAPHNE UTILITY DEPT, CITY OF",GD,3130,"DAPHNE UTILITY DEPT, CITY OF"
3133,DART OIL & GAS CORP,GT,3133,DART OIL & GAS CORP
3156,DAVIS GAS PROCESSING,GT,32232,WTG Hugoton
3156,DAVIS GAS PROCESSING,HL,32232,WTG Hugoton
3160,"DAWSON GAS DEPT, CITY OF",GD,3160,"DAWSON GAS DEPT, CITY OF"
3170,"AES OHIO GENERATION, LLC",GT,3170,DAYTON POWER & LIGHT CO
3183,DECATUR UTILITIES - GAS DEPARTMENT,GD,3183,DECATUR UTILITIES - GAS DEPARTMENT
3188,DECATUR COUNTY INDUSTRIAL AIRPARK,GD,3188,DECATUR COUNTY INDUSTRIAL AIRPARK
3190,"DEFUNIAK SPRINGS NATURAL GAS SYSTEM, CITY OF",GD,3190,"DEFUNIAK SPRINGS NATURAL GAS SYSTEM, CITY OF"
3200,DEKALB - CHEROKEE COUNTIES GAS DISTRICT,GD,3200,DEKALB - CHEROKEE COUNTIES GAS DISTRICT
3210,"DEL RIO GAS SYSTEM, CITY OF",GD,3210,"DEL RIO GAS SYSTEM, CITY OF"
3220,"DELCAMBRE GAS DEPT, TOWN OF",GD,3220,"DELCAMBRE GAS DEPT, TOWN OF"
3240,DELMARVA POWER & LIGHT COMPANY,GD,3240,DELMARVA POWER & LIGHT COMPANY
3240,DELMARVA POWER & LIGHT COMPANY,GT,3240,DELMARVA POWER & LIGHT COMPANY
3260,DELTA NATURAL GAS CO INC,GD,3260,DELTA NATURAL GAS CO INC
3260,DELTA NATURAL GAS CO INC,GT,3260,DELTA NATURAL GAS CO INC
3260,DELTA NATURAL GAS CO INC,UNGS,3260,DELTA NATURAL GAS CO INC
3280,DEMING GAS SYSTEM,GD,3280,DEMING GAS SYSTEM
3285,DEMA GAS CO INC,GD,32601,KENTUCKY FRONTIER
3295,"DENHAM SPRINGS GAS DEPT, CITY OF",GD,3295,"DENHAM SPRINGS GAS DEPT, CITY OF"
3297,"DENISON GAS SYSTEMS, CITY OF",GD,3297,"DENISON GAS SYSTEMS, CITY OF"
3310,DENVER CITY GAS SYSTEM,GD,3310,DENVER CITY GAS SYSTEM
3325,DEQUINCY GAS DEPARTMENT,GD,3325,DEQUINCY GAS DEPARTMENT
3330,DES ARC MUNICIPAL GAS CO,GD,3330,DES ARC MUNICIPAL GAS CO
3339,DEVALLS BLUFF GAS SYSTEM,GD,3339,DEVALLS BLUFF GAS SYSTEM
3345,DEVON ENERGY PRODUCTION CO. LP,GT,3345,DEVON ENERGY PRODUCTION CO. LP
3345,DEVON ENERGY PRODUCTION CO. LP,HL,3345,DEVON ENERGY PRODUCTION CO. LP
3345,DEVON ENERGY PRODUCTION CO. LP,HL,31304,Devon
3410,"DILLEY GAS SYSTEM, CITY OF",GD,3410,"DILLEY GAS SYSTEM, CITY OF"
3420,"DIVERNON GAS DEPT, VILLAGE OF",GD,3420,"DIVERNON GAS DEPT, VILLAGE OF"
3445,DIXIE PIPELINE COMPANY LLC,HL,31618,Enterprise
3460,"DOERUN, CITY OF",GD,3460,"DOERUN, CITY OF"
3470,"DONALDSONVILLE, CITY OF",GD,3470,"DONALDSONVILLE, CITY OF"
3480,"DONALSONVILLE GAS SYSTEM, CITY OF",GD,3480,"DONALSONVILLE GAS SYSTEM, CITY OF"
3490,"DORA GAS BOARD, TOWN OF",GD,3490,"DORA GAS BOARD, TOWN OF"
3510,"DOUGLAS GAS DEPT, CITY OF",GD,3510,"DOUGLAS GAS DEPT, CITY OF"
3527,DOW PIPELINE LLC,GT,3527,DOW PIPELINE CO
3527,DOW PIPELINE LLC,HL,3527,DOW PIPELINE CO
3532,DOW INTRASTATE GAS LLC,GT,3532,DOW INTRASTATE GAS CO
3535,DOW PIPELINE LLC,GT,3535,DOW PIPELINE CO
3535,DOW PIPELINE LLC,HL,3535,DOW PIPELINE CO
3538,DRAKESBORO NATURAL GAS CO,GD,3538,DRAKESBORO NATURAL GAS CO
3550,DRUMRIGHT GAS AUTH,GD,3550,DRUMRIGHT GAS AUTH
3560,"DUBLIN, CITY OF",GD,3560,"DUBLIN, CITY OF"
3580,"DUCK HILL GAS SYSTEM, TOWN OF",GD,3580,"DUCK HILL GAS SYSTEM, TOWN OF"
3590,CITY OF DULUTH PUBLIC WORKS & UTILITIES,GD,3590,CITY OF DULUTH PUBLIC WORKS & UTILITIES
3590,CITY OF DULUTH PUBLIC WORKS & UTILITIES,GT,3590,CITY OF DULUTH PUBLIC WORKS & UTILITIES
3600,"DUMAS, CITY OF",GD,3600,"DUMAS, CITY OF"
3601,C E DUNMIRE GAS CO INC,GD,3601,C E DUNMIRE GAS CO INC
3605,DUNCAN RURAL SERVICE CORP,GD,3605,DUNCAN RURAL SERVICE CORP
3610,"DUNLAP GAS SYSTEM, CITY OF",GD,3610,"DUNLAP GAS SYSTEM, CITY OF"
3630,"DUPO GAS SYSTEM, VILLAGE OF",GD,3630,"DUPO GAS SYSTEM, VILLAGE OF"
3660,DYERSBURG MUNICIPAL GAS DEPARTMENT,GD,3660,DYERSBURG MUNICIPAL GAS DEPARTMENT
3830,"GARLAND, CITY OF",GT,3830,"GARLAND, CITY OF"
4005,E M W GAS ASSOCIATION,GD,4005,E M W GAS ASSOCIATION
4005,E M W GAS ASSOCIATION,GT,4005,E M W GAS ASSOCIATION
4040,EAST CENTRAL OKLAHOMA GAS AUTH,GD,4040,EAST CENTRAL OKLAHOMA GAS AUTH
4060,ENBRIDGE GAS OHIO,GD,4060,DOMINION EAST OHIO
4060,ENBRIDGE GAS OHIO,GT,4060,DOMINION EAST OHIO
4060,ENBRIDGE GAS OHIO,UNGS,4060,DOMINION EAST OHIO
4070,"EAST TENNESSEE NATURAL GAS, LLC",GT,19235,Enbridge
4100,EASTERN COLORADO UTILITY CO,GD,4100,EASTERN COLORADO UTILITY CO
4120,EASTERN NEW MEXICO NATURAL GAS ASSOCIATION,GD,4120,EASTERN NEW MEXICO NATURAL GAS ASSOCIATION
4149,EASTERN SHORE NATURAL GAS CO,GT,4149,EASTERN SHORE NATURAL GAS CO
4150,EASTERN SHORE GAS CO,GD,4150,EASTERN SHORE GAS CO
4180,EASTON MUNICIPAL GAS SYSTEM,GD,4180,EASTON MUNICIPAL GAS SYSTEM
4190,EASTON UTILITIES COMMISSION,GD,4190,EASTON UTILITIES COMMISSION
4200,"EATONTON, CITY OF",GD,4200,"EATONTON, CITY OF"
4240,EDINBURG GAS SYSTEM,GD,4240,EDINBURG GAS SYSTEM
4250,"EDISON GAS SYSTEM, CITY OF",GD,4250,"EDISON GAS SYSTEM, CITY OF"
4260,EDMONTON GAS CO,GD,4260,EDMONTON GAS CO
4272,ELDORADO MUNICIPAL SYSTEM,GD,4272,ELDORADO MUNICIPAL SYSTEM
4273,EGYPTIAN GAS STORAGE CORP,GT,4273,EGYPTIAN GAS STORAGE CORP
4280,EL PASO NATURAL GAS CO,GT,2564,Kinder Morgan
4280,EL PASO NATURAL GAS CO,HL,18092,Kinder Morgan
4280,EL PASO NATURAL GAS CO,HL,2564,Kinder Morgan
4280,EL PASO NATURAL GAS CO,UNGS,2564,Kinder Morgan
4310,ELBERTON NATURAL GAS SYSTEM,GD,4310,ELBERTON NATURAL GAS SYSTEM
4341,"ELIZABETH, TOWN OF",GD,4341,"ELIZABETH, TOWN OF"
4350,ELIZABETHTOWN GAS CO,GD,4350,ELIZABETHTOWN GAS CO
4350,ELIZABETHTOWN GAS CO,GT,4350,ELIZABETHTOWN GAS CO
4360,ELIZABETHTOWN NATURAL GAS,GD,4360,ELIZABETHTOWN NATURAL GAS
4360,ELIZABETHTOWN NATURAL GAS,GT,4360,ELIZABETHTOWN NATURAL GAS
4360,ELIZABETHTOWN NATURAL GAS,UNGS,4360,ELIZABETHTOWN NATURAL GAS
4370,ELK RIVER PUBLIC UTIL DIST,GD,4370,ELK RIVER PUBLIC UTIL DIST
4376,ELKTON GAS,GD,4376,ELKTON GAS SERVICE - DIV PENNS & SOUTHERN GAS CO
4400,"ELLENSBURG GAS DEPT, CITY OF",GD,4400,"ELLENSBURG GAS DEPT, CITY OF"
4430,VALERO TERMINALING AND DISTRIBUTION COMPANY,GT,4430,Valero
4430,VALERO TERMINALING AND DISTRIBUTION COMPANY,HL,4430,Valero
4440,EMMETSBURG MUNICIPAL UTILITIES,GD,4440,EMMETSBURG MUNICIPAL UTILITIES
4440,EMMETSBURG MUNICIPAL UTILITIES,GT,4440,EMMETSBURG MUNICIPAL UTILITIES
4461,"EOG RESOURCES, INC",GT,4461,EOG Resources
4461,"EOG RESOURCES, INC",HL,4461,EOG Resources
4470,"ENFIELD GAS DEPT, VILLAGE OF",GD,4470,"ENFIELD GAS DEPT, VILLAGE OF"
4472,CYPRESS INTERSTATE PIPELINE LLC,HL,18092,Kinder Morgan
4473,ATMOS ENERGY CORPORATION - WEST TEXAS,GD,4473,Atmos
4473,ATMOS ENERGY CORPORATION - WEST TEXAS,GT,4473,Atmos
4475,"PENSACOLA, ENERGY SERVICES OF",GD,4475,"PENSACOLA, ENERGY SERVICES OF"
4480,"ENGLEWOOD GAS DEPT, TOWN OF",GD,4480,"ENGLEWOOD GAS DEPT, TOWN OF"
4483,"ENSTAR NATURAL GAS COMPANY, LLC",GD,4483,Enstar Natural Gas
4483,"ENSTAR NATURAL GAS COMPANY, LLC",GT,207,Alaska Pipeline
4489,ENERGY PRODUCTION CORP,GT,4489,ENERGY PRODUCTION CORP
4499,CENTERPOINT ENERGY RESOURCES CORPORATION,GD,4499,CENTERPOINT ENERGY RESOURCES CORPORATION
4499,CENTERPOINT ENERGY RESOURCES CORPORATION,GT,4499,CENTERPOINT ENERGY RESOURCES CORPORATION
4500,"ENUMCLAW GAS DEPT, CITY OF",GD,4500,"ENUMCLAW GAS DEPT, CITY OF"
4507,"EQUALITY, VILLAGE OF",GD,4507,"EQUALITY, VILLAGE OF"
4510,"EQUITABLE GAS COMPANY, LLC",GD,4510,"EQUITABLE GAS COMPANY, LLC"
4510,"EQUITABLE GAS COMPANY, LLC",GT,15350,Peoples
4510,"EQUITABLE GAS COMPANY, LLC",GT,4510,"EQUITABLE GAS COMPANY, LLC"
4540,ESKRIDGE GAS SYSTEM,GD,4540,ESKRIDGE GAS SYSTEM
4547,ESSEX COUNTY GAS CO,GD,11713,National Grid
4550,"ESTHERWOOD, VILLAGE OF",GD,4550,"ESTHERWOOD, VILLAGE OF"
4567,ETOWAH UTILITIES,GD,4567,ETOWAH UTILITIES
4590,"EUNICE GAS DEPT, CITY OF",GD,4590,"EUNICE GAS DEPT, CITY OF"
4600,"EVANGELINE GAS CO, INC",GD,4600,"EVANGELINE GAS CO, INC"
4805,EXPLORER PIPELINE CO,HL,4805,EXPLORER PIPELINE CO
4900,KINDER MORGAN TEJAS PIPELINE,GT,2564,Kinder Morgan
4900,KINDER MORGAN TEJAS PIPELINE,GT,19580,Kinder Morgan
4900,KINDER MORGAN TEJAS PIPELINE,UNGS,2564,Kinder Morgan
4906,EXXONMOBIL PIPELINE COMPANY LLC,GT,4906,ExxonMobil
4906,EXXONMOBIL PIPELINE COMPANY LLC,HL,4906,ExxonMobil
4908,"EXXONMOBIL PRODUCTION COMPANY, A DIVISION OF EXXON MOBIL CORPORATION",GD,4908,"ExxonMobil Production Company, a division of Exxon Mobil Corporation"
4908,"EXXONMOBIL PRODUCTION COMPANY, A DIVISION OF EXXON MOBIL CORPORATION",GT,4908,"ExxonMobil Production Company, a division of Exxon Mobil Corporation"
4908,"EXXONMOBIL PRODUCTION COMPANY, A DIVISION OF EXXON MOBIL CORPORATION",HL,4908,"ExxonMobil Production Company, a division of Exxon Mobil Corporation"
5020,FAIRFAX PUBLIC WORKS AUTHORITY,GD,5020,FAIRFAX PUBLIC WORKS AUTHORITY
5030,FAIRFIELD MUNICIPAL GAS UTILITY,GD,5030,FAIRFIELD MUNICIPAL GAS UTILITY
5040,"FAIRHOPE GAS SYSTEM, CITY OF",GD,5040,"FAIRHOPE GAS SYSTEM, CITY OF"
5055,FALFURRIAS UTILITY BOARD,GD,5055,FALFURRIAS UTILITY BOARD
5057,FALLS CITY UTILITIES,GD,5057,FALLS CITY UTILITIES
5081,"COFFEYVILLE RESOURCES CRUDE TRANSPORTATION, LLC",HL,5081,"COFFEYVILLE RESOURCES CRUDE TRANSPORTATION, LLC"
5090,"FAYETTE GAS BOARD, CITY OF",GD,5090,"FAYETTE GAS BOARD, CITY OF"
5110,FAYETTEVILLE PUBLIC UTILITIES GAS DEPT.,GD,5110,FAYETTEVILLE PUBLIC UTILITIES GAS DEPT.
5160,FILLMORE GAS CO INC,GD,5160,FILLMORE GAS CO INC
5170,"FINDLAY GAS UTILITIES, VILLAGE OF",GD,5170,"FINDLAY GAS UTILITIES, VILLAGE OF"
5200,FITCHBURG GAS & ELECTRIC LIGHT CO,GD,13800,Unitil
5210,FITZGERALD WATER LIGHT & BOND COMMISSION,GD,5210,FITZGERALD WATER LIGHT & BOND COMMISSION
5220,FLAT ROCK GAS DEPT,GD,5220,FLAT ROCK GAS DEPT
5230,FLEMINGSBURG UTILITIES SYSTEM,GD,5230,FLEMINGSBURG UTILITIES SYSTEM
5240,"FLINTROCK GAS, INC.",GD,5240,"FLINTROCK GAS, INC."
5280,"FLORA MUNICIPAL GAS UTILITY, CITY OF",GD,5280,"FLORA MUNICIPAL GAS UTILITY, CITY OF"
5290,"FLORALA UTILITY BOARD, CITY OF",GD,5290,"FLORALA UTILITY BOARD, CITY OF"
5300,"FLORENCE GAS DEPT, CITY OF",GD,5300,"FLORENCE GAS DEPT, CITY OF"
5304,FLORIDA GAS TRANSMISSION CO,GT,32099,Energy Transfer
5304,FLORIDA GAS TRANSMISSION CO,GT,15105,Southern Union
5320,"DUKE ENERGY FLORIDA, LLC D/B/A DUKE ENERGY",HL,5320,PROGRESS ENERGY
5330,FLORIDA PUBLIC UTILITIES CO,GD,5330,Chesapeake – Florida
5330,FLORIDA PUBLIC UTILITIES CO,GT,2188,Chesapeake – Florida
5335,F M C CORPORATION,GT,39447,TRONOX ALKALI CORPORATION
5335,F M C CORPORATION,GT,5335,F M C CORPORATION
5340,RIVIERA UTILITIES,GD,5340,"FOLEY UTILITY BOARD, CITY OF (RIVIERA UTIL)"
5350,FORAKER GAS CO,GD,5350,FORAKER GAS CO
